sigun_nm,medchek_inst_nm,medchek_inst_detail_telno_dtls,medchek_rom_detail_telno_dtls,medchek_rom_detail_faxno_dtls,refine_road_nm_addr,refine_lotno_addr,refine_zipno,genrl_medchek_div_nm,orcvt_medchek_div_nm,infant_medchek_div_nm,stcan_medchek_div_nm,cocan_medchek_div_nm,cvccan_medchek_div_nm,brstcan_medchek_div_nm,lican_medchek_div_nm,refine_wgs84_lat,refine_wgs84_logt
파주시,교하굿모닝치과의원,031-957-9119,031-957-9119,031-944-9132,경기도 파주시 미래로602번길 11,"경기도 파주시 와동동 1303-4번지 메디스타워 302,303호",10895,없음,내원,없음,없음,없음,없음,없음,없음,37.7313977349,126.7520078001
파주시,교하리더스치과의원,031-953-2877,031-953-2877,031-953-2807,경기도 파주시 숲속노을로 275,"경기도 파주시 문발동 561-1번지 진원빌딩 402,403호",10884,없음,내원,없음,없음,없음,없음,없음,없음,37.7250544543,126.7108352453
파주시,교하하나의원,031-946-8211,031-946-8211,031-946-8214,경기도 파주시 청석로 272,경기도 파주시 동패동 1695-2번지 센타프라자1 5층,10874,내원,없음,없음,없음,없음,없음,없음,없음,37.7261192972,126.7177913261
파주시,굿모닝치과의원,031-946-6507,031-959-2804,031-959-2805,경기도 파주시 적성면 청송로 1023,경기도 파주시 적성면 마지리 46-8번지 2층,10803,없음,내원,없음,없음,없음,없음,없음,없음,37.9546076549,126.9186686691
파주시,굿모닝힐의원,031-948-1975,031-948-1975,070-7545-0102,경기도 파주시 한울로 67,경기도 파주시 동패동 1901-2번지 아름터프라자 301호,10902,내원,없음,내원,없음,없음,없음,없음,없음,37.7108916634,126.7391442815
파주시,금촌뿌리사랑치과의원,031-957-1236,031-957-1236,031-957-1237,경기도 파주시 중앙로 263,경기도 파주시 금촌동 767-11번지 2층,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.7596050827,126.777426297
파주시,금촌제일치과의원,031-948-6673,031-948-6673,031-948-6672,경기도 파주시 후곡로 1,경기도 파주시 금촌동 952-1번지,10924,없음,내원,없음,없음,없음,없음,없음,없음,37.7574298744,126.773996342
파주시,금촌치과의원,031-945-8275,031-945-8275,031-945-2876,경기도 파주시 문화로 105,경기도 파주시 금촌동 60-1번지,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.7636873756,126.7743893097
파주시,기대플러스병원,031-540-0200,031-540-0200,031-540-0201,경기도 파주시 청암로17번길 33,"경기도 파주시 목동동 933번지 현대메디칼프라자 3,4층",10892,내원,없음,없음,내원,내원,내원,내원,내원,37.7287108089,126.7363860182
파주시,김기범내과의원,031-948-1551,031-948-1551,031-948-1552,경기도 파주시 가온로 27,경기도 파주시 목동동 2-127번지 월드메르디앙1차아파트 상가동 201호,10893,내원,없음,내원,내원,없음,없음,없음,내원,37.7270409508,126.7429961682
파주시,김동선치과의원,031-946-2875,031-946-2875,031-946-2875,경기도 파주시 조리읍 봉천로 42,경기도 파주시 조리읍 봉일천리 204-9번지,10937,없음,내원,없음,없음,없음,없음,없음,없음,37.7438570562,126.8070901653
파주시,김앤김치과의원,031-8071-2500,031-8071-2500,031-8071-2525,경기도 파주시 와석순환로 82,"경기도 파주시 야당동 1006-1번지 대흥프라자 501호, 502호",10907,없음,내원,없음,없음,없음,없음,없음,없음,37.7113156745,126.7504625421
파주시,김앤정소아청소년과의원,031-948-0275,031-948-0275,031-948-7481,경기도 파주시 청석로 268,"경기도 파주시 동패동 1695-3번지 미소시티 402,403호",10874,없음,없음,내원,없음,없음,없음,없음,없음,37.7258304462,126.7177262792
파주시,김연심소아청소년과의원,031-947-2388,031-947-2388,031-949-2388,경기도 파주시 심학산로 415,경기도 파주시 목동동 1134-1번지 3층,10900,없음,없음,내원,없음,없음,없음,없음,없음,37.7184901127,126.7378071246
파주시,김용현내과의원,031-957-7889,031-957-7889,031-957-7597,경기도 파주시 후곡로 1,경기도 파주시 금촌동 952-1번지 경기빌딩 304호,10924,내원,없음,없음,내원,내원,없음,내원,내원,37.7574298744,126.773996342
파주시,김우찬치과의원,031-943-8275,031-943-8275,031-948-2870,경기도 파주시 금빛로 24-22,경기도 파주시 금촌동 989-5번지,10915,없음,내원,없음,없음,없음,없음,없음,없음,37.7516508947,126.7679116718
파주시,김형진내과의원,031-957-1970,031-957-1970,031-957-1930,경기도 파주시 와석순환로 125,경기도 파주시 동패동 1759-2번지 현대프라자 402호,10905,내원,없음,없음,내원,내원,없음,없음,내원,37.7121244709,126.7458481574
파주시,나우치과의원,031-942-7581,031-942-7581,031-946-2860,경기도 파주시 청석로 262,경기도 파주시 동패동 1696-2번지 이지타운 309호,10874,없음,내원,없음,없음,없음,없음,없음,없음,37.7251583489,126.718312065
파주시,늘푸른내과의원,031-957-6661,031-957-6661,031-957-6686,경기도 파주시 교하로 75,"경기도 파주시 목동동 947번지 403,404호",10892,내원,없음,없음,내원,내원,없음,없음,내원,37.7286091457,126.7332209929
파주시,다니엘소아청소년과의원,031-948-1035,031-948-1035,031-942-1035,경기도 파주시 미래로 612,경기도 파주시 와동동 1303번지 미봉프라자 402호,10895,없음,없음,내원,없음,없음,없음,없음,없음,37.7319612026,126.7513212253
파주시,닥터유바른치과의원,031-957-2870,031-957-2870,031-957-2871,경기도 파주시 미래로 612,"경기도 파주시 와동동 1303번지 미봉프라자 301호, 302호",10895,없음,내원,없음,없음,없음,없음,없음,없음,37.7319612026,126.7513212253
파주시,닥터진치과의원,031-948-7528,031-948-7528,031-943-7528,경기도 파주시 심학산로423번길 7-37,경기도 파주시 목동동 1136-4번지 애플프라자 302호,10900,없음,내원,없음,없음,없음,없음,없음,없음,37.7196399743,126.7372166689
파주시,달리자병원,031-1670-7515,031-8070-2665,031-8070-2679,경기도 파주시 경의로 1204,"경기도 파주시 와동동 1423-2번지 월드타워 10차 6,7,8층",10896,내원,없음,없음,내원,내원,내원,내원,내원,37.7249863143,126.7615246537
파주시,더연세퍼스트치과병원,031-948-2828,031-948-2828,031-948-2830,경기도 파주시 가람로 124,"경기도 파주시 와동동 1521-6번지 205,206호",10896,없음,내원,없음,없음,없음,없음,없음,없음,37.7371300053,126.7634469019
파주시,더플러스치과의원,031-942-2807,031-942-2807,031-941-2807,경기도 파주시 청암로17번길 17,경기도 파주시 목동동 927번지 홈플러스파주운정점 2층,10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7295694963,126.7367630347
파주시,도영범치과의원,031-944-3645,031-944-3645,031-944-3645,경기도 파주시 시청로 209,경기도 파주시 아동동 286-25번지,10852,없음,내원,없음,없음,없음,없음,없음,없음,37.7709157737,126.7758401666
파주시,디지털쌤치과의원,031-942-8255,031-942-8255,031-942-8254,경기도 파주시 중앙로 265,경기도 파주시 금촌동 767-10번지 5층 일부호,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.759811536,126.7772880561
파주시,라페치과의원,031-8071-2875,031-8071-2875,031-949-2819,경기도 파주시 청석로 256,"경기도 파주시 동패동 1694-2번지 교하일번가빌딩 405호, 406호",10874,없음,내원,없음,없음,없음,없음,없음,없음,37.7247130493,126.7177607269
파주시,로타리내과정형외과의원,031-941-0520,031-941-0520,031-943-0506,경기도 파주시 시청로 2,경기도 파주시 금촌동 948-1번지 2층,10924,내원,없음,없음,내원,없음,없음,없음,내원,37.7578459898,126.7742420282
파주시,루치과의원,031-946-7528,031-946-7528,031-946-7538,경기도 파주시 청석로 272,경기도 파주시 동패동 1695-2번지 센타프라자1 402호,10874,없음,내원,없음,없음,없음,없음,없음,없음,37.7261192972,126.7177913261
파주시,리더스치과의원,031-941-9527,031-941-9527,031-944-9438,경기도 파주시 중앙로 308,경기도 파주시 금촌동 52-39번지 금촌현대타워 3층,10930,없음,내원,없음,없음,없음,없음,없음,없음,37.7634069361,126.7756863213
파주시,맘소아청소년과의원,031-943-0927,031-943-0927,031-942-0927,경기도 파주시 문산읍 방촌로 1729,경기도 파주시 문산읍 당동리 888-6번지,10816,없음,없음,내원,없음,없음,없음,없음,없음,37.8670674153,126.7848481691
파주시,맘앤차일드소아청소년과의원,031-947-0085,031-947-0085,031-948-4112,경기도 파주시 미래로602번길 3,경기도 파주시 와동동 1303-3번지 윤정프라자 303호,10895,없음,없음,내원,없음,없음,없음,없음,없음,37.7313144613,126.7516681875
파주시,메디인병원,031-943-1191,031-943-1191,031-943-1526,경기도 파주시 금릉역로 190,경기도 파주시 금촌동 495-1번지,10913,내원+출장,없음,없음,내원,내원,내원,내원,내원,37.7610981986,126.7667173351
파주시,메디플란트치과의원,031-945-2872,031-945-2872,031-945-2871,경기도 파주시 금릉역로 186,경기도 파주시 금촌동 496-28번지 3층,10913,없음,내원,없음,없음,없음,없음,없음,없음,37.760752048,126.7661304043
파주시,메디플러스의원,031-950-9119,031-950-9120,031-950-9112,경기도 파주시 문산읍 문향로 93,경기도 파주시 문산읍 선유리 950-11번지 4층,10821,내원,없음,없음,내원,내원,내원,내원,내원,37.8599307827,126.7865996065
파주시,메디플러스치과의원,031-944-2872,031-944-2872,031-944-2871,경기도 파주시 금릉역로 196,경기도 파주시 금촌동 496-8번지 금촌메디컬빌딩 4층,10913,없음,내원,없음,없음,없음,없음,없음,없음,37.7615845924,126.7666671213
파주시,모두애치과의원,031-943-8928,031-943-8928,031-943-8923,경기도 파주시 교하로 75,경기도 파주시 목동동 947번지 신운정프라자3 503호,10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7286091457,126.7332209929
파주시,모아치과의원,031-944-9500,031-944-9500,031-944-6171,경기도 파주시 와석순환로 425,경기도 파주시 와동동 1365-1번지 캐슬프라자 401호,10894,없음,내원,없음,없음,없음,없음,없음,없음,37.723497112,126.7526205776
파주시,무척조은병원,954-1400,031-954-1400,031-954-1331,경기도 파주시 문산읍 방촌로 1675-20,경기도 파주시 문산읍 당동리 905번지,10816,내원,없음,없음,내원,내원,내원,내원,내원,37.8639614261,126.7809787305
파주시,문산365치과의원,031-953-2870,031-953-2870,031-953-2871,경기도 파주시 문산읍 우계로457번길 41,경기도 파주시 문산읍 선유리 663-2번지 대영프라자 2층,10813,없음,내원,없음,없음,없음,없음,없음,없음,37.8585526484,126.791216869
파주시,문산보건지소,031-940-5604,031-940-5212,031-940-5599,경기도 파주시 문산읍 개포래로 34,경기도 파주시 문산읍 문산리 35-8번지,10823,내원,없음,없음,없음,없음,내원,없음,없음,37.8527551537,126.7848955148
파주시,문산서울정형외과의원,031-952-3198,031-952-3198,031-953-3198,경기도 파주시 문산읍 문산로40번길 22,경기도 파주시 문산읍 문산리 10-109번지 문산서울정형외과의원,10823,내원,없음,없음,없음,없음,없음,없음,없음,37.856396753,126.7834734986
파주시,문산우리들치과의원,031-954-0428,031-954-0428,031-954-0448,경기도 파주시 문산읍 문향로 52-1,경기도 파주시 문산읍 문산리 10-47번지 3층,10824,없음,내원,없음,없음,없음,없음,없음,없음,37.856715815,126.7855506744
파주시,문산원치과의원,031-952-2175,031-952-2175,031-952-1175,경기도 파주시 문산읍 당동1로 43,경기도 파주시 문산읍 당동리 167-2번지 세원프라자 202호,10819,없음,내원,없음,없음,없음,없음,없음,없음,37.8633487102,126.7736633187
파주시,문산중앙병원,950-9000,031-950-9040,031-950-9044,경기도 파주시 문산읍 문향로39번길 53,경기도 파주시 문산읍 문산리 31-32번지 문산중앙병원,10823,내원,없음,없음,내원,내원,내원,내원,내원,37.854250207,126.7832328308
파주시,미래여성의원,031-940-1700,031-940-1700,031-946-8662,경기도 파주시 후곡로 19,경기도 파주시 금촌동 953-5번지 2층,10924,내원,없음,없음,없음,없음,내원,내원,없음,37.7557529111,126.7739105615
파주시,미래치과의원,031-949-2879,031-949-2880,031-948-3754,경기도 파주시 청석로 260,"경기도 파주시 동패동 1694-1번지 트리플메디칼타워 402,403,404호",10874,없음,내원,없음,없음,없음,없음,없음,없음,37.7250914982,126.7177453991
파주시,미소래병원,031-946-0202,031-946-0202,031-946-0205,경기도 파주시 금정7길 29,경기도 파주시 금촌동 949-1번지 미소래병원,10924,내원,없음,없음,없음,없음,내원,내원,없음,37.7572724013,126.7747698389
파주시,미소아청소년과의원,031-945-2400,031-945-2400,031-945-2410,경기도 파주시 가람로116번길 57,경기도 파주시 와동동 1488-2번지 중앙타워 301호 일부호,10896,없음,없음,내원,없음,없음,없음,없음,없음,37.7349377432,126.7645581159
파주시,미소준치과의원,031-8071-3113,031-8071-3113,031-8071-3125,경기도 파주시 와석순환로 72,"경기도 파주시 야당동 1006-6번지 홍원프라자 302,303호",10907,없음,내원,없음,없음,없음,없음,없음,없음,37.7106447775,126.7512634631
파주시,미소채움치과의원,031-946-2213,031-946-2213,031-946-2214,경기도 파주시 청암로17번길 53,"경기도 파주시 목동동 939-2번지 504호, 505호",10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7281805063,126.7352226347
파주시,민트그린치과의원,031-948-9253,031-948-9253,031-948-9254,경기도 파주시 금빛로 24-28,경기도 파주시 금촌동 989-6번지 우성메디피아 304호,10915,없음,내원,없음,없음,없음,없음,없음,없음,37.7516531503,126.7682748963
파주시,바로세움치과의원,031-942-8528,031-942-8528,031-942-8529,경기도 파주시 경의로 1080,경기도 파주시 야당동 1070번지 207호,10908,없음,내원,없음,없음,없음,없음,없음,없음,37.713800116,126.7599451881
파주시,바른정치과의원,031-942-2080,031-942-2080,031-943-2080,경기도 파주시 해올1길 7,"경기도 파주시 다율동 1041-12번지 203,204호",10865,없음,내원,없음,없음,없음,없음,없음,없음,37.7338519565,126.7300233315
파주시,박소아청소년과의원,031-944-6970,031-944-6970,031-944-6970,경기도 파주시 시청로 209,경기도 파주시 아동동 286-25번지 호수빌딩 2층,10852,없음,없음,내원,없음,없음,없음,없음,없음,37.7709157737,126.7758401666
파주시,박진아소아청소년과의원,031-943-4762,031-943-4762,031-943-4763,경기도 파주시 새꽃로 62,경기도 파주시 금촌동 237-1번지 베스트프라자 303호,10926,없음,없음,내원,없음,없음,없음,없음,없음,37.7555869861,126.7689399798
파주시,베스트원치과의원,031-949-1526,031-949-1526,031-949-1527,경기도 파주시 경의로 1042,경기도 파주시 야당동 1054번지 더진빌딩 407호,10908,없음,내원,없음,없음,없음,없음,없음,없음,37.7104193985,126.7598199794
파주시,베스트치과의원,031-947-2875,031-947-2875,031-947-2876,경기도 파주시 송화로 11,경기도 파주시 아동동 283-10번지 팜스프링아파트 상가 305호,10851,없음,내원,없음,없음,없음,없음,없음,없음,37.771888201,126.7771478111
파주시,보스톤치과의원,031-942-2833,031-942-2833,031-949-2876,경기도 파주시 교하로 79,경기도 파주시 목동동 947-1번지 혜인프라자 403호,10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7283310126,126.7334167747
파주시,봄날치과의원,031-957-2888,031-957-2888,031-957-2889,경기도 파주시 경의로 1066,경기도 파주시 야당동 1066-3번지 중앙타워 303호,10908,없음,내원,없음,없음,없음,없음,없음,없음,37.7123018898,126.7596197263
파주시,봄소아청소년과의원,031-952-7570,031-952-7570,031-952-7505,경기도 파주시 문산읍 당동2로 1,경기도 파주시 문산읍 당동리 888-4번지 홈프라자 3층 304호,10816,없음,없음,내원,없음,없음,없음,없음,없음,37.8677626129,126.7850460965
파주시,봉일천성심연합의원,031-945-0350,031-945-0350,031-943-0304,경기도 파주시 조리읍 봉천로 29,경기도 파주시 조리읍 봉일천리 142-2번지,10937,내원,없음,없음,내원,없음,없음,없음,내원,37.7432248249,126.808401332
파주시,뷰티앤디지털치과병원,031-902-4949,031-902-4949,031-679-2879,경기도 파주시 경의로1240번길 19,"경기도 파주시 와동동 1462번지 7,8층",10896,없음,내원,없음,없음,없음,없음,없음,없음,37.7288210615,126.7621901478
파주시,브이아이씨365병원,031-935-4788,031-935-4788,031-935-6553,경기도 파주시 책향기로 836,"경기도 파주시 와동동 1458-1번지 3,4,5층",10896,내원,없음,내원,내원,내원,내원,내원,내원,37.7292725389,126.7637630457
파주시,뿌리사랑치과의원,031-946-2871,031-946-2871,031-947-2843,경기도 파주시 와석순환로 70,경기도 파주시 야당동 1006-7번지 신운정프라자2 303호,10907,없음,내원,없음,없음,없음,없음,없음,없음,37.7104839199,126.7514806398
파주시,새봄산부인과의원,031-946-8860,031-946-8860,031-946-8861,경기도 파주시 교하로 83,경기도 파주시 목동동 941번지 동광프라자 401호,10892,없음,없음,없음,없음,없음,내원,없음,없음,37.7279092691,126.7337048175
파주시,서울365외과의원,031-947-7277,031-947-7277,031-948-7276,경기도 파주시 경의로 1066,경기도 파주시 야당동 1066-3번지 야당중앙타워 4층,10908,내원,없음,없음,내원,내원,내원,내원,내원,37.7123018898,126.7596197263
파주시,서울가정의학과의원,031-937-8275,031-937-8275,031-937-8276,경기도 파주시 문산읍 독서울1길 14,경기도 파주시 문산읍 선유리 420-1번지 선유프라자 2층,10812,없음,없음,내원,없음,없음,없음,없음,없음,37.8658598702,126.8044372163
파주시,서울미치과의원,031-953-2875,031-953-2875,031-953-2878,경기도 파주시 문산읍 문향로 57,경기도 파주시 문산읍 문산리 10-23번지 2층,10823,없음,내원,없음,없음,없음,없음,없음,없음,37.8567241041,126.7839477675
파주시,서울보임치과의원,1670-2275,031-1670-2275,070-4788-6111,경기도 파주시 미래로 369-72,"경기도 파주시 동패동 1758-4번지 우성메디피아 402,403,404호",10905,없음,내원,없음,없음,없음,없음,없음,없음,37.7110875964,126.7443837835
파주시,서울봉선생치과의원,031-945-8500,031-945-8500,031-945-8501,경기도 파주시 청암로17번길 67,"경기도 파주시 목동동 949번지 204,205,206호",10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7288459799,126.7336043813
파주시,서울삼성내과의원,031-949-9475,031-949-9475,031-949-9375,경기도 파주시 청석로 272,경기도 파주시 동패동 1695-2번지 센타프라자1 501호,10874,내원,없음,없음,내원,내원,없음,없음,내원,37.7261192972,126.7177913261
파주시,서울선(SUN)치과병원,031-934-0119,031-934-0119,031-934-0059,경기도 파주시 경의로 1208,경기도 파주시 와동동 1423-1번지 2층 301-305호,10896,없음,내원,없음,없음,없음,없음,없음,없음,37.7252746455,126.7615104433
파주시,서울성모의원,031-947-5275,031-947-5275,031-946-3475,경기도 파주시 숲속노을로 275,"경기도 파주시 문발동 561-1번지 진원빌딩 503,504,505,506호",10884,내원,없음,없음,내원,내원,내원,없음,내원,37.7250544543,126.7108352453
파주시,서울앞선치과의원,031-946-2876,031-946-2876,031-947-2841,경기도 파주시 가온로 284,경기도 파주시 와동동 1374번지 명인빌딩 402호,10894,없음,내원,없음,없음,없음,없음,없음,없음,37.7256491105,126.7579890053
파주시,서울연합치과의원,031-944-3375,031-944-3375,031-944-3371,경기도 파주시 한울로 67,경기도 파주시 동패동 1901-2번지 아름터프라자 302호,10902,없음,내원,없음,없음,없음,없음,없음,없음,37.7108916634,126.7391442815
파주시,서울오케이치과의원,031-941-2875,031-941-2875,031-941-8519,경기도 파주시 청암로17번길 31,"경기도 파주시 목동동 933-1번지 신우빌딩 207, 208호",10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7284733218,126.7359004972
파주시,서울웰치과의원,031-946-0502,031-946-0502,031-946-0545,경기도 파주시 청석로 266,경기도 파주시 동패동 1695-4번지 스타프라자 4층,10874,없음,내원,없음,없음,없음,없음,없음,없음,37.7255421974,126.717752006
파주시,서울이고운치과의원,031-944-2080,031-944-2080,031-949-2080,경기도 파주시 청암로17번길 33,경기도 파주시 목동동 933번지 504호,10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7287108089,126.7363860182
파주시,서울주니어스치과의원,031-947-9200,031-947-9200,031-947-0999,경기도 파주시 청암로17번길 31,"경기도 파주시 목동동 933-1번지 204,205,206호",10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7284733218,126.7359004972
파주시,서울주플란트치과의원,031-947-7528,031-947-7528,031-947-7529,경기도 파주시 중앙로 329,경기도 파주시 금촌동 329-97번지 현대무용댄스학원 2층,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.7647386957,126.7738681323
파주시,서울치과의원,031-947-9963,031-947-9963,031-947-9963,경기도 파주시 광탄면 혜음로 1120,경기도 파주시 광탄면 신산리 226-8번지,10948,없음,내원,없음,없음,없음,없음,없음,없음,37.7816099575,126.8476197418
파주시,서울플란트치과의원,031-942-2878,031-942-2877,031-942-2878,경기도 파주시 시청로 19,경기도 파주시 금촌동 765-22번지 다우스카이빌딩 4층,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.7588645438,126.7757192629
파주시,서울하나로치과의원,031-8035-7200,031-8035-7200,031-8035-6767,경기도 파주시 문산읍 문향로 61-1,경기도 파주시 문산읍 문산리 8-4번지 2층,10823,없음,내원,없음,없음,없음,없음,없음,없음,37.8575045602,126.784826897
파주시,서울호수치과의원,031-944-2279,031-944-2279,031-941-0914,경기도 파주시 경의로 1070,경기도 파주시 야당동 1066-1번지 호수프라자 4층 일부,10908,없음,내원,없음,없음,없음,없음,없음,없음,37.7128702527,126.7597048351
파주시,선치과의원,031-945-7522,031-945-7522,031-945-7533,경기도 파주시 와석순환로 125,"경기도 파주시 동패동 1759-2번지 현대프라자 505,506호",10905,없음,내원,없음,없음,없음,없음,없음,없음,37.7121244709,126.7458481574
파주시,세종치과의원,031-944-9460,031-944-9460,031-941-8579,경기도 파주시 문화로 103,경기도 파주시 금촌동 62-1번지 춘전빌딩 2층,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.7633093383,126.7744724758
파주시,센트럴제일안과의원,031-978-8275,031-948-1275,031-948-1274,경기도 파주시 경의로 1092,"경기도 파주시 야당동 1072번지 401호,406호~408호, 501호",10908,없음,없음,내원,없음,없음,없음,없음,없음,37.7149006483,126.7600930832
파주시,속편한내과의원,031-943-7582,031-943-7582,031-943-7580,경기도 파주시 후곡로 21,경기도 파주시 금촌동 953-9번지 용석파워프라자 301호,10924,내원,없음,없음,내원,내원,없음,없음,내원,37.7555276672,126.773924115
파주시,신아가정의학과의원,031-957-0342,031-957-0342,031-957-0343,경기도 파주시 미래로 537,경기도 파주시 목동동 2-110번지 현대1차단지 상가 201호,10893,내원,없음,내원,없음,없음,없음,없음,없음,37.725441312,126.7507854491
파주시,신플란트치과의원,031-959-2828,031-959-2828,031-959-2829,경기도 파주시 법원읍 술이홀로 875-2,경기도 파주시 법원읍 대능리 94-65번지,10826,없음,내원,없음,없음,없음,없음,없음,없음,37.8496336864,126.8729365017
파주시,아람소아청소년과의원,031-943-3375,031-943-3375,팩스없음,경기도 파주시 새꽃로 27,경기도 파주시 금촌동 988-8번지 금촌크리닉 303호,10915,없음,없음,내원,없음,없음,없음,없음,없음,37.7524556191,126.7683237513
파주시,아름다운치과의원,031-948-2800,031-948-2800,031-948-2801,경기도 파주시 조리읍 대원로 66,경기도 파주시 조리읍 대원리 221-8번지 그린시티동문아파트 상가 205호,10943,없음,내원,없음,없음,없음,없음,없음,없음,37.7285521657,126.8146997541
파주시,아이다온치과의원,031-942-2275,031-942-2275,031-948-2274,경기도 파주시 청석로 268,경기도 파주시 동패동 1695-3번지 미소시티 401호,10874,없음,내원,없음,없음,없음,없음,없음,없음,37.7258304462,126.7177262792
파주시,아이드림소아청소년과의원,031-957-1883,031-957-1883,031-815-8625,경기도 파주시 한울로 123,경기도 파주시 동패동 1763번지 이마트파주운정점 3층,10905,없음,없음,내원,없음,없음,없음,없음,없음,37.7103889772,126.7450715864
파주시,아이미즈치과의원,031-949-2275,031-949-2275,031-949-2242,경기도 파주시 교하로 83,"경기도 파주시 목동동 941번지 301호, 302호",10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7279092691,126.7337048175
파주시,야당연세내과의원,031-946-9875,031-946-9875,031-946-9874,경기도 파주시 경의로 1080,경기도 파주시 야당동 1070번지 명동프라자 301호,10908,내원,없음,없음,내원,내원,내원,내원,내원,37.713800116,126.7599451881
파주시,야당열린치과의원,031-8035-6320,031-8035-6320,031-8035-6420,경기도 파주시 경의로 1068,경기도 파주시 야당동 1066-2번지 삼융프라자 401호,10908,없음,내원,없음,없음,없음,없음,없음,없음,37.712581565,126.7596623254
파주시,어른과아이들치과의원,031-949-8275,031-949-8275,031-949-8288,경기도 파주시 새꽃로 62,경기도 파주시 금촌동 237-1번지 베스트프라자 4층,10926,없음,내원,없음,없음,없음,없음,없음,없음,37.7555869861,126.7689399798
파주시,연세구치과의원,031-948-9009,031-948-9009,031-948-9863,경기도 파주시 미래로 371,경기도 파주시 동패동 1759-6번지 씨티타워 602호,10905,없음,내원,없음,없음,없음,없음,없음,없음,37.7110969665,126.7458472261
파주시,연세내과의원,031-944-6655,031-944-6655,031-946-8822,경기도 파주시 청석로 260,경기도 파주시 동패동 1694-1번지 트리플메디칼타워 4층,10874,내원,없음,없음,내원,내원,없음,없음,내원,37.7250914982,126.7177453991
파주시,연세놀이터소아청소년과의원,031-942-0515,031-942-0515,031-942-0514,경기도 파주시 금빛로 24-28,경기도 파주시 금촌동 989-6번지 우성메디피아 2층 204~205호,10915,없음,없음,내원,없음,없음,없음,없음,없음,37.7516531503,126.7682748963
파주시,연세단단치과의원,031-937-8282,031-937-8282,031-937-8245,경기도 파주시 청석로 115,"경기도 파주시 동패동 2080-3번지 3층 303,304호",10956,없음,내원,없음,없음,없음,없음,없음,없음,37.7126800311,126.7204059447
파주시,연세리엔산부인과의원,031-912-8765,031-912-8765,--,경기도 파주시 미래로 377,경기도 파주시 동패동 1759-4번지 운정스퀘어 402호,10905,없음,없음,없음,없음,없음,내원,없음,없음,37.7117279909,126.7458635212
파주시,연세미치과의원,031-948-2855,031-948-2855,031-948-2833,경기도 파주시 가온로 27,경기도 파주시 목동동 2-127번지 월드메르디앙1차아파트 상가동 308호,10893,없음,내원,없음,없음,없음,없음,없음,없음,37.7270409508,126.7429961682
파주시,연세믿음내과의원,031-8070-0111,031-8070-0111,031-8070-0222,경기도 파주시 와석순환로 133,경기도 파주시 동패동 1759번지 형성프라자 304호,10905,내원,없음,없음,내원,내원,내원,내원,내원,37.7121288369,126.7451220069
파주시,연세봄내과의원,031-8035-6655,031-8035-6655,031-8035-6810,경기도 파주시 미래로 371,"경기도 파주시 동패동 1759-6번지 5층 501,502,503,504호",10905,내원,없음,없음,내원,없음,없음,없음,내원,37.7110969665,126.7458472261
파주시,연세부부치과의원,031-945-5555,031-945-5555,031-944-9898,경기도 파주시 시청로 25,경기도 파주시 금촌동 765-19번지 광우프라자 204호,10929,없음,내원,없음,없음,없음,없음,없음,없음,37.7591653054,126.7762612558
파주시,연세송내과의원,031-8070-1198,031-8070-1198,031-8070-1187,경기도 파주시 후곡로 3,"경기도 파주시 금촌동 952-6번지 2층 203호, 3층 304호",10924,내원,없음,없음,내원,내원,없음,없음,내원,37.7571597777,126.7740443908
파주시,연세스타치과의원,031-944-2879,031-944-2879,031-943-2879,경기도 파주시 초롱꽃로 141,경기도 파주시 동패동 2080-2번지 B동 5층 503-505호,10956,없음,내원,없음,없음,없음,없음,없음,없음,37.7126684674,126.7200203197
파주시,연세약속구강악안면외과치과교정과치과의원,031-942-2228,031-942-2228,031-942-2221,경기도 파주시 미래로 377,"경기도 파주시 동패동 1759-4번지 602호, 603호",10905,없음,내원,없음,없음,없음,없음,없음,없음,37.7117279909,126.7458635212
파주시,연세오복치과의원,031-941-3833,031-941-3833,031-941-3831,경기도 파주시 와석순환로 86,경기도 파주시 야당동 1006번지 303호,10907,없음,내원,없음,없음,없음,없음,없음,없음,37.7114766746,126.7502680499
파주시,연세윤치과의원,031-949-7522,031-949-7522,031-957-7522,경기도 파주시 청암로 79,"경기도 파주시 다율동 1044-9번지 404호,405호",10865,없음,내원,없음,없음,없음,없음,없음,없음,37.735168106,126.7328242322
파주시,연세이바름치과의원,031-948-0099,031-948-0099,031-948-0199,경기도 파주시 교하로 87,경기도 파주시 목동동 941-1번지 삼성플라자 302호,10892,없음,내원,없음,없음,없음,없음,없음,없음,37.7276493076,126.7339231039
