secrtlgt_loc_nm_info,instl_tnf,refine_road_nm_addr,refine_lotno_addr,refine_wgs84_lat,refine_wgs84_logt,instl_yr,instl_div_nm,mnginst_telno,mnginst_nm,dat_crtr_ymd
계수동20U185,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U189,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U217,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U218,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U219,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U220,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U239,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U223,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U122,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U123,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U124,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U126,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U127,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U128,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U129,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U130,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U131,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U132,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U133,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U134,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U135,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U136,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U137,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U138,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U139,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U241,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U242,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U244,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U245,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U246,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U247,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U248,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U250,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U252,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U253,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U254,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U255,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U256,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U257,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U258,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U259,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U163,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U164,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U165,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U166(농사-소등),1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U167,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U168,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U169,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U170,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U171,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U172,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U173,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U174,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U175확인필요,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U176,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U177,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U178,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U179,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U180,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U181,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U182,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U183,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U113,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U114,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U115,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U116,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U117,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U118,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U119,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U120,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U184,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U193,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U186,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U187,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U188,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U194,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동19U091,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U092,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U093,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U094,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U095,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U096,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U097,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U098,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U099,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U100,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U070,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U071,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U072,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U073,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U074,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U075,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
계수동20U260,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U261,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U262,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U263,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U264,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U265,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U266,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U267,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U268,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U269,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U270,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U271,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U272,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U274,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U009,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U234,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U125,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U039,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U021,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U020,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U224,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U225,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U226,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U227,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U228,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U229,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U230,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U231,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U232,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U233,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U235,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U236,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U237,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U238,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U222,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동19U125,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U127,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U128,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U129,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U130,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U131,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U132,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U133,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U134,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U135,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U136,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U137,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U138,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U139,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U140,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U141,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U142,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U143,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U101,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U102,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U103,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U104,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U105,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U106,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U107,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U108,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U109,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U110,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U111,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U112[램프 SMPS이상],1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U113,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U114,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U115,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U116,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U117,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U118,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U119,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U120,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U121,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U079,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U080,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U081,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U082,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U083,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U084,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U085,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U086,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U087,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U088,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U089,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U090,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U256,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U257,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U258,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U259,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U211,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U212,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U213,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U214,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U215,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U216,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U217,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U218,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U219,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U220,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U221,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U222,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U223,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U224,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U225,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U226,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U227,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U228,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U230,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U231,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U232,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U144,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U145,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U146,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U147,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U148,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U149,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U150,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U151,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U152,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U153,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U154,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U155,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U156,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U158,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U159,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U160,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U161,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U162,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U163,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U164,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U165,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U167,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U122,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U123,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U124,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U340,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
과림동20U081,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
과림동20U080,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
과림동20U078,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
대야048B,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U021,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U166,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
대야동20007,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
대야동N195,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동19U305,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U306,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U307,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U308,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U309,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U310,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U311,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U312,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U313,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U314,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U315,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U316,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U317,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U318,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U319,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U320,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U321,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U322,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U323,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U324,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U325,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U326,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U233,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U235,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U236,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U237,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U239,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U240,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U241,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U242,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U243,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U244,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U245,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U246,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U247,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U249,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U250,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U251,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U252,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U253,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U254,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U255,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
정왕1동N080,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동19S112_,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동N074_,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
장곡동24022,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신천동N172,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신현동 19S319,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신천동 19S135,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
장곡동N024,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
장곡동24075,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신현동 19005,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동N177,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
대야동19S035_,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
대야동N187,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동 N191,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
대야동N193,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동19008,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동N179,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동N180,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
대야동N190,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19013,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19014,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19015,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
목감동N126,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19012,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19008,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19009,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19010,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
매화동19011,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
목감동19013,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
목감동19011,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
목감동19012,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신천동19016,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신천동19017,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
신현동19018,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동N079,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동N080,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동N075,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
은행동N076,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
군자동19U327,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U328,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U329,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U330,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U331,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U332,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U333,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U334,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U335,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U336,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U337,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U338,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
군자동19U339,1,,,,,2020,,031-310-3144,경기도 시흥시청,20260224
계수동20U025,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U029,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U030,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U060,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U061,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U062,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U063,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U064,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U065,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U066,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U067,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U068,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U069,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U070,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U071,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U072,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U073,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U074,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U075,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U076,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U077,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U001,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
계수동20U002,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U008,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U009,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U010,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U011,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U012,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U013,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U014,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U015,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U016,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U017,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U018,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
과림동20U019,1,,,,,2019,,031-310-3144,경기도 시흥시청,20260224
