인허가일자,사업장명,통합영업상태명,영업상태명,폐업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
20201022,쉬리세탁2,영업/정상,영업,,031-434-5633,33.95,"경기도 시흥시 큰솔로 12, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1419-12,15060,37.3387464578,126.7520135010,일반세탁업,177953.1073466890,426332.1032227380,일반세탁업,0,0,,,,,,,,,2,0,0,0,,N
20140404,쉬리세탁소,폐업,폐업,20190828,031-488-8126,34.70,"경기도 시흥시 정왕천로355번길 30-1, 103호 (정왕동)",경기도 시흥시 정왕동 1437-13 103호,15058,37.3421396748,126.7455561183,일반세탁업,177381.2296343510,426709.1909627540,일반세탁업,0,0,,,,,,,,,1,,,0,,N
20100212,슈즈크린,폐업,폐업,20180716,031-404-0335,22.40,"경기도 시흥시 하상로8번길 2, 1층 (하상동)",경기도 시흥시 하상동 375-1,14977,37.3914752163,126.8127079091,운동화전문세탁업,183346.2754420680,432169.8179885990,운동화전문세탁업,,,,,,,,,,,,,,,,N
20131007,슈즈크린 운동화 빨래방,폐업,폐업,20151110,031-404-2685,21.90,경기도 시흥시 장곡로 31-1 (장곡동),경기도 시흥시 장곡동 822-4 1층,15002,37.3791802492,126.7852827015,일반세탁업,180912.6775074780,430810.8429370210,일반세탁업,0,0,,,,,,,,,2,,,0,,N
20090824,슈즈크린빨래방,폐업,폐업,20100624,031-520-7737,19.50,경기도 시흥시 역전로 313,경기도 시흥시 정왕동 2305-13 101호,15025,37.3529870178,126.7377244407,운동화전문세탁업,176693.4712789510,427913.3883355340,운동화전문세탁업,,,,,,,,,,,,,,,,N
20100409,스마일세탁,폐업,폐업,20220812,031-486-4301,55.56,"경기도 시흥시 한우물로 25 (거모동,104호)",경기도 시흥시 거모동 1741-2 104호,15071,37.3448492761,126.7841518291,일반세탁업,180803.8815322040,427001.1991495970,일반세탁업,,,,,,,,,,,,,,,,N
20150825,스마일세탁소,폐업,폐업,20201229,031-317-0088,29.60,"경기도 시흥시 월곶중앙로 11, 상가동 101호 (월곶동, 풍림3차아파트)",경기도 시흥시 월곶동 1016 풍림3차아파트 상가동 101호,14967,37.3863590191,126.7424699575,일반세탁업,177094.8940250260,431604.0495239230,일반세탁업,,,,,,,,,,,,,,,,N
19980221,스피드빨래방,폐업,폐업,20171222,031-431-2147,33.60,경기도 시흥시 정왕천로 418-1 (정왕동),경기도 시흥시 정왕동 1515-9,15051,37.3447813844,126.7527665143,일반세탁업,178021.9200000000,427001.4450000000,일반세탁업,,,,,,,,,,,,,,,,N
20160226,스피드세탁소,영업/정상,영업,,031-319-0508,35.30,"경기도 시흥시 큰솔공원로 6-1, 1층 (정왕동)",경기도 시흥시 정왕동 1544-4 1층호,15051,37.3428401994,126.7551114100,일반세탁업,178231.2050789270,426786.4819617070,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
20100126,스피드세탁소,폐업,폐업,20191231,02-502-8706,40.34,"경기도 시흥시 배곧4로 106-25, 1144동 2층 206호 (배곧동, 호반베르디움 센트로하임아파트)",경기도 시흥시 배곧동 174 호반베르디움 센트로하임아파트,15010,37.3715630700,126.7333690608,일반세탁업,176361.1152019920,429850.0814054000,일반세탁업,0,0,0,0,0,0,,,,,2,,,1,,N
20091123,스피드투세탁소,영업/정상,영업,,,39.24,"경기도 시흥시 정왕천로369번길 52 (정왕동,1층)",경기도 시흥시 정왕동 1580-9 1층,15057,37.3445058042,126.7448550542,일반세탁업,177321.0137168760,426971.7658433650,일반세탁업,0,0,0,0,0,0,,,,,2,,,1,,N
19880627,승원세탁소,폐업,폐업,19920511,,1.00,,경기도 시흥시 대야동 396-26,14908,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19920526,승원세탁소,폐업,폐업,20250313,031-313-0309,37.80,경기도 시흥시 복지로63번길 15 (대야동),경기도 시흥시 대야동 471 101호,14905,37.4454940300,126.7883716976,일반세탁업,181202.0052077120,438171.5065578060,일반세탁업,,,,,,,,,,,,,,,,N
19970911,시민세탁,폐업,폐업,20091109,031-499-7996,27.60,경기도 시흥시 중심상가로 228,경기도 시흥시 정왕동 1790 영남6차상가 201호,15065,37.3422258091,126.7393008664,일반세탁업,176741.6493270200,426686.7531979790,일반세탁업,,,,,,,,,,,,,,,,N
20060915,신동아 1차 세탁소,폐업,폐업,20071231,031-319-7461,37.05,경기도 시흥시 정왕대로27번길 29,경기도 시흥시 정왕동 1940-1 신동아1차@상가 101호,15029,37.3589830867,126.7227922157,일반세탁업,175329.4080110370,428616.2385382410,일반세탁업,,,,,,,,,,,,,,,,N
19961226,신동아세탁소,영업/정상,영업,,031-431-3579,30.24,"경기도 시흥시 정왕대로27번길 9, 102호 (정왕동, 신동아(아)상가)",경기도 시흥시 정왕동 1940-2 신동아(아)상가 102호,15029,37.3584091771,126.7218721963,일반세탁업,175193.5530286440,428480.1378372840,일반세탁업,,,,,,,,,,,,,,,,N
19960315,신명세탁소,영업/정상,영업,,,21.60,"경기도 시흥시 은행로 267, 신명아파트 상가동 112호 (은행동)",경기도 시흥시 은행동 538-1 신명아파트,14917,37.4437293778,126.7977487718,일반세탁업,182061.3336931530,437912.9247973110,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
19920608,신백양세탁소,폐업,폐업,20050120,031-693-7051,1.00,경기도 시흥시 미산로 138,경기도 시흥시 미산동 316-24 힐탑상가3동101호,14944,37.4183804123,126.7927531962,일반세탁업,181584.7180700590,435160.7328435460,일반세탁업,,,,,,,,,,,,,,,,N
19920720,신산호세탁소,폐업,폐업,19990807,031-454-3476,1.00,경기도 시흥시 동서로 1107,경기도 시흥시 논곡동 160-7 산호상가206,14984,37.3878848235,126.8603776820,일반세탁업,187564.3635334600,431760.8027194520,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20130103,신안세탁소,폐업,폐업,20241014,031-413-1977,18.62,"경기도 시흥시 목감중앙로 36, 상가동 2층 207호 (조남동, 신안인스빌)",경기도 시흥시 조남동 676 신안인스빌 상가동 207호,14988,37.3742662622,126.8539538907,일반세탁업,186956.4413178790,430189.4228600650,일반세탁업,0,0,2,2,,,,,,,3,,,0,,N
19890705,신영세탁소,폐업,폐업,20010915,,1.00,,경기도 시흥시 신천동 462-7,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19890309,신용세탁소,영업/정상,영업,,031-313-7159,23.56,경기도 시흥시 호현로21번길 23-2 (신천동),경기도 시흥시 신천동 717-6,14904,37.4432216073,126.7822434629,일반세탁업,180660.4315519290,437920.0388605310,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20030904,신정왕세탁소,폐업,폐업,20050105,031-496-9411,42.00,경기도 시흥시 큰솔로 53-2,경기도 시흥시 정왕동 1519-5,15051,37.3423069054,126.7534458268,일반세탁업,178081.6232385150,426725.7787946920,일반세탁업,,,,,,,,,,,,,,,,N
19920828,신천빨래방,폐업,폐업,20010915,031-694-5249,1.00,경기도 시흥시 신천1길 22-1,경기도 시흥시 신천동 754-6 신천동754-6,14948,37.4396565793,126.7799940747,일반세탁업,180460.1478304960,437525.8377459990,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19921028,신천사,폐업,폐업,19930116,031-694-0183,1.00,,경기도 시흥시 신천동 777-4,14950,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19950920,신천세탁,폐업,폐업,20230828,,16.00,경기도 시흥시 신천로19번길 24-4 (신천동),경기도 시흥시 신천동 875-12,14951,37.4315174405,126.7904481428,일반세탁업,181382.3979872470,436619.6839750340,일반세탁업,,,,,,,,,,,,,,,,N
20010516,신호세탁소,영업/정상,영업,,,19.50,경기도 시흥시 옥구천서로373번길 7 (정왕동),경기도 시흥시 정왕동 1867-3 신호(아)상가 105호,15030,37.3554070164,126.7259003715,일반세탁업,175639.9946601100,428131.7138895920,일반세탁업,,,,,,,,,,,,,,,,N
19970725,신호크리닝,폐업,폐업,20010516,031-432-9278,1.00,,경기도 시흥시 정왕동 1867-3 신호@상가 105호,15030,37.3554070164,126.7259003715,일반세탁업,175639.9946601100,428131.7138895920,일반세탁업,,,,,,,,,,,,,,,,N
20191111,써밋세탁소,영업/정상,영업,,031-431-1689,28.35,"경기도 시흥시 서울대학로278번길 19-13, A(107)동 1층 116호 (정왕동, 시흥배곧 C1블럭 호반 써밋플레이스 아파트)",경기도 시흥시 정왕동 2511 시흥배곧 C1블럭 호반 써밋플레이스 아파트,15119,,,일반세탁업,175778.5000484560,429887.8478261160,일반세탁업,0,0,0,0,0,0,,,,,4,,,2,,N
20090513,아람사,영업/정상,영업,,02-809-9210,142.67,경기도 시흥시 금오로 262 (과림동),경기도 시흥시 과림동 744-1,14932,37.4268468680,126.8367523611,빨래방업,185480.1927527910,436090.8108799200,빨래방업,,,,,,,,,,,,,,,,N
20090319,아로마세탁,폐업,폐업,20241231,031-318-8818,28.80,"경기도 시흥시 시흥대로268번길 75, 우남퍼스트빌 상가동 1층 105호 (능곡동, 우남퍼스트빌)",경기도 시흥시 능곡동 802 우남퍼스트빌,14995,37.3634961646,126.8141602128,일반세탁업,183561.6780229150,429087.2446907140,일반세탁업,,,,,,,,,,,,,,,,N
20221116,아로마크린,영업/정상,영업,,031-318-5800,34.07,"경기도 시흥시 은계남로 11, 상가동 106호 (은행동, 시흥은계한양수자인더클래스)",경기도 시흥시 은행동 661 시흥은계한양수자인더클래스,14922,37.4343743320,126.8024931807,일반세탁업,182464.0708960220,436858.2025858230,일반세탁업,0,0,,,,,,,,,2,0,0,0,,N
20190619,아로마크린,폐업,폐업,20221116,,32.57,"경기도 시흥시 은계남로 11, 상가1동 1층 106호 (은행동, 시흥은계한양수자인더클래스)",경기도 시흥시 은행동 217-14 시흥은계한양수자인더클래스,14922,37.4343743320,126.8024931807,일반세탁업,182464.0708960220,436858.2025858230,일반세탁업,0,0,,,,,,,,,3,0,0,2,,N
20040402,아이원세탁,폐업,폐업,20040624,031-318-6337,102.70,,경기도 시흥시 월곶동 1010-4 풍림1차주상가동 206호,14964,37.3902457487,126.7357544930,일반세탁업,176679.4631529380,432080.0279504860,일반세탁업,,,,,,,,,,,,,,,,N
20070115,아이원세탁소,폐업,폐업,20130731,031-318-6337,55.90,경기도 시흥시 월곶중앙로 90 (월곶동),경기도 시흥시 월곶동 1010-4 풍림1차@단지내 주상가동 206호,14964,37.3902457487,126.7357544930,일반세탁업,176679.4631529380,432080.0279504860,일반세탁업,0,0,,,,,,,,,0,,,,,N
19970408,아주세탁소,영업/정상,영업,,031-499-6191,24.00,경기도 시흥시 정왕신길로 141 (정왕동),경기도 시흥시 정왕동 1394 아주@상가 117호,15025,37.3532555334,126.7346392386,일반세탁업,176474.9009255750,427958.0093958180,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
19960905,아주세탁소,폐업,폐업,19990331,,1.00,,경기도 시흥시 거모동 1471-4,15071,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20071105,아진세탁소,폐업,폐업,20260401,031-493-4963,71.68,"경기도 시흥시 도일로112번길 9-1 (거모동,건영타운 B동 1층 101호)",경기도 시흥시 거모동 1772-10 건영타운 B동 1층 101호,15069,37.3405902644,126.7848921934,일반세탁업,180868.3617121770,426528.3948220250,일반세탁업,,,,,,,,,,,,,,,,N
20070702,알뜰사,폐업,폐업,20180628,031-319-4628,45.20,경기도 시흥시 역전로301번길 10-7 (정왕동),경기도 시흥시 정왕동 2305-24,15025,37.3519859824,126.7376442352,일반세탁업,176687.5713617220,427802.8590238650,일반세탁업,,,,,,,,,,,,,,,,N
19900725,알프스세탁소,영업/정상,영업,,,42.40,경기도 시흥시 문화마을로6번길 12-1 (신천동),경기도 시흥시 신천동 314-84,14904,37.4430970173,126.7810237476,일반세탁업,180551.4427019640,437905.0256611380,일반세탁업,,,,,,,,,,,,,,,,N
20200609,엄마손세탁,폐업,폐업,20211220,,.00,"경기도 시흥시 매화로 97, 제일빌딩 201호 (도창동)",경기도 시흥시 도창동 385-4 제일빌딩,14942,37.4107549717,126.8157409542,일반세탁업,183614.5822510590,434309.4051287310,일반세탁업,0,0,,,,,,,,,3,0,0,0,,N
20110804,엄마손세탁,폐업,폐업,20170613,031-317-4535,15.00,"경기도 시흥시 신흥마을1길 23 (신천동,1층)",경기도 시흥시 신천동 830-1 1층,14947,37.4376469987,126.7785890421,일반세탁업,180335.9698635800,437301.0130993660,일반세탁업,,,,,,,,,,,,,,,,N
20020625,엄마손세탁소,폐업,폐업,20110804,031-317-4535,.00,,경기도 시흥시 신천동 456-1,14947,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20090708,엄마손운동화손세탁,영업/정상,영업,,031-435-0909,10.20,"경기도 시흥시 복지로43번길 7, 1층 (대야동)",경기도 시흥시 대야동 491-1 1층,14909,37.4436266258,126.7881067655,운동화전문세탁업,181179.1200145070,437963.1819974440,운동화전문세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
19930925,에덴세탁소,폐업,폐업,19940119,031-694-7917,1.00,경기도 시흥시 호현로85번길 8,경기도 시흥시 대야동 461-2,14905,37.4474869556,126.7870300945,일반세탁업,181084.6307255450,438393.1244927720,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20200122,에이(A)산업,영업/정상,영업,,02053484692,242.14,"경기도 시흥시 범안로327번길 14, 1층 (계수동)",경기도 시흥시 계수동 165-2,14925,37.4536502713,126.8187874718,일반세탁업,183898.4478998250,439071.6493789590,일반세탁업,,,,,,,,,,,,,,,,N
19970912,에이스세탁소,폐업,폐업,20220616,031-695-4366,31.20,경기도 시흥시 매화로 143 (도창동),경기도 시흥시 도창동 65 에이스@상가 105호,14942,37.4088930306,126.8179726037,일반세탁업,183758.0886650690,434203.8485741940,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20120302,엘드세탁,폐업,폐업,20200601,031-404-7400,24.00,"경기도 시흥시 능곡로 137 (능곡동, 엘드수목토아파트 1010동 102호)",경기도 시흥시 능곡동 789,14995,37.3664760914,126.8150930105,일반세탁업,183502.8945088890,429358.9376248610,일반세탁업,,,,,,,,,,,,,,,,N
20010915,엘림세탁소,폐업,폐업,20131014,031-318-0515,29.97,경기도 시흥시 대골안길 9-1 (대야동),경기도 시흥시 대야동 444-12,14906,37.4485151311,126.7901293490,일반세탁업,181361.1221234240,438507.5284481810,일반세탁업,,,,,,,,,,,,,,,,N
20020930,엘지(LG)세탁소,영업/정상,영업,,031-433-6327,140.00,경기도 시흥시 큰솔로8번안길 16 (정왕동),경기도 시흥시 정왕동 1420-20,15060,37.3387567953,126.7536503036,일반세탁업,178098.4521737840,426332.2932823140,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20160624,엠케이(MK)세탁전문점,영업/정상,영업,,031-503-8484,138.60,"경기도 시흥시 인선길 106, 101~103호 (장곡동)",경기도 시흥시 장곡동 803-1 101외호,15002,37.3805467346,126.7802320366,일반세탁업,180464.3506560710,430962.2169006920,일반세탁업,0,0,,,,,,,,,5,0,0,2,,N
19990722,연성대우세탁소,폐업,폐업,20201223,,58.52,경기도 시흥시 진말로 36 (장곡동),경기도 시흥시 장곡동 828-0 진말대우우성(아)상가 201호,15002,37.3803467662,126.7859041651,일반세탁업,181025.6716339360,430941.8394770320,일반세탁업,,,,,,,,,,,,,,,,N
20020703,연성쉐르빌세탁소,폐업,폐업,20180716,031-317-4057,62.56,"경기도 시흥시 인선길 46 (장곡동,201호)",경기도 시흥시 장곡동 811-3 201호,15002,37.3775561661,126.7835248245,일반세탁업,180731.3156990040,430632.8646667750,일반세탁업,,,,,,,,,,,,,,,,N
20030513,연희세탁소,폐업,폐업,20121015,031-312-6061,19.20,경기도 시흥시 신천로79번길 26,경기도 시흥시 신천동 842-12,14949,37.4374856454,126.7831799482,일반세탁업,180741.8943931480,437285.2964479900,일반세탁업,,,,,,,,,,,,,,,,N
19880627,연희세탁소,폐업,폐업,19961118,031-693-2756,1.00,경기도 시흥시 시흥대로1074번길 17-1,경기도 시흥시 은행동 293-1,14921,37.4317249566,126.7950012836,일반세탁업,181843.0383292820,436631.8088150660,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010616,연희세탁소,폐업,폐업,20060605,031-313-2756,1.00,경기도 시흥시 시흥대로1074번길 24,경기도 시흥시 은행동 289-76,14921,37.4311685713,126.7954134061,일반세탁업,181822.5046483520,436577.8179505360,일반세탁업,,,,,,,,,,,,,,,,N
19961127,연희세탁소,폐업,폐업,19990727,,1.00,경기도 시흥시 시흥대로1074번길 24,경기도 시흥시 은행동 289-76,14921,37.4311685713,126.7954134061,일반세탁업,181822.5046483520,436577.8179505360,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19910625,영광세탁소,폐업,폐업,19930513,031-692-3002,1.00,경기도 시흥시 신천1길 15,경기도 시흥시 신천동 753-21,14948,37.4394816860,126.7808774730,일반세탁업,180538.1592154020,437504.6702128970,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20000208,영광세탁소,폐업,폐업,20070604,031-311-2060,1.00,경기도 시흥시 신천2길 13,경기도 시흥시 신천동 752-13,14948,37.4390500225,126.7810398607,일반세탁업,180552.5762760560,437457.0449904320,일반세탁업,,,,,,,,,,,,,,,,N
20010516,영남세탁,영업/정상,영업,,,19.60,"경기도 시흥시 옥구천서로373번길 8-1, 1층 107호 (정왕동, 영남5차아파트)",경기도 시흥시 정왕동 1866-6 영남5차아파트,15030,37.3555235897,126.7271864046,일반세탁업,175761.6953454990,428294.7638974900,일반세탁업,,,,,,,,,,,,,,,,N
19890809,영남세탁소,폐업,폐업,19920107,,1.00,경기도 시흥시 복지로120번길 8,경기도 시흥시 대야동 280-2,14907,37.4489131907,126.7933815895,일반세탁업,181646.1930342080,438547.1557226480,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20030404,영남세탁소,영업/정상,영업,,031-434-3254,21.80,경기도 시흥시 정왕신길로49번길 8 (정왕동),경기도 시흥시 정왕동 1875-1 영남@상가 202호,15028,37.3588036068,126.7270398525,일반세탁업,175800.7196889770,428519.9653552110,일반세탁업,,,,,,,,,,,,,,,,N
20120210,영남세탁소,폐업,폐업,20140619,031-497-7710,35.91,"경기도 시흥시 역전로 351, 118-121호 (정왕동, 영남3차아파트 상가 )",경기도 시흥시 정왕동 1872-4 118-121호,15026,37.3560132830,126.7359662256,일반세탁업,176472.7841412650,428247.9523409510,일반세탁업,,,,,,,,,,,,,,,,N
20050120,영남세탁소,폐업,폐업,20110720,031-497-5594,22.62,경기도 시흥시 정왕신길로139번길 14,경기도 시흥시 정왕동 1394-2 영남@상가 107호,15025,37.3541707472,126.7353864630,일반세탁업,176547.9427021560,427972.4561570310,일반세탁업,,,,,,,,,,,,,,,,N
20070802,영남세탁소,폐업,폐업,20160303,031-431-5977,24.32,경기도 시흥시 옥구천서로373번길 8 (정왕동),경기도 시흥시 정왕동 1866-6 영남@5차@상가 201호,15030,37.3557018589,126.7268797058,일반세탁업,175761.6953454990,428294.7638974900,일반세탁업,,,,,,,,,,,,,,,,N
20110816,영남세탁소,폐업,폐업,20130719,031-497-5594,24.00,경기도 시흥시 정왕신길로139번길 14 (정왕동),경기도 시흥시 정왕동 1394-2 영남아파트 상가 107호,15025,37.3541707472,126.7353864630,일반세탁업,176547.9427021560,427972.4561570310,일반세탁업,,,,,,,,,,,,,,,,N
20141216,영남세탁소,폐업,폐업,20171212,,35.90,"경기도 시흥시 역전로 351, 상가동동 118-121호 (정왕동, 영남3차아파트)",경기도 시흥시 정왕동 1872-4 영남3차아파트(118-121호) 상가동동 118-호,15026,37.3560132830,126.7359662256,일반세탁업,176472.7841412650,428247.9523409510,일반세탁업,0,0,,,,,,,,,3,0,0,0,,N
19960710,영남세탁소,폐업,폐업,20050120,031-497-5594,1.00,경기도 시흥시 정왕신길로139번길 14,경기도 시흥시 정왕동 1394-2 영남(아)4단지상가 107호,15025,37.3541707472,126.7353864630,일반세탁업,176547.9427021560,427972.4561570310,일반세탁업,,,,,,,,,,,,,,,,N
19920118,영남세탁소,영업/정상,영업,,031-692-3392,27.14,"경기도 시흥시 복지로120번길 8, 열린예능어린이집 1층 8호 (대야동)",경기도 시흥시 대야동 280-2 열린예능어린이집,14907,37.4489131907,126.7933815895,일반세탁업,181646.1930342080,438547.1557226480,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
19960514,영남크리닝상사,폐업,폐업,20010516,031-497-7710,1.00,,경기도 시흥시 정왕동 1872-4 영남3차상가 208호,15026,37.3560132830,126.7359662256,일반세탁업,176472.7841412650,428247.9523409510,일반세탁업,,,,,,,,,,,,,,,,N
19900906,영성세탁소,폐업,폐업,20041215,031-692-2798,1.00,경기도 시흥시 대골안길 23,경기도 시흥시 대야동 456,14905,37.4474566639,126.7894836410,일반세탁업,181301.5333673460,438388.8544349220,일반세탁업,,,,,,,,,,,,,,,,N
19931129,영진세탁소,영업/정상,영업,,,.00,"경기도 시흥시 동서로 1069-12, 1층 일부호 (조남동, 세우아파트)",경기도 시흥시 조남동 171 세우아파트,14984,37.3849582234,126.8592390562,일반세탁업,187442.4877354990,431427.6779331180,일반세탁업,,,,,,,,,,,,,,,,N
20040727,예당세탁,폐업,폐업,20230808,031-491-1282,15.81,"경기도 시흥시 군자로481번길 20, 태성빌딩 1층 104호 (거모동)",경기도 시흥시 거모동 1717-1 태성빌딩,15068,37.3482017036,126.7855313053,일반세탁업,180924.9961185460,427373.3730224880,일반세탁업,,,,,,,,,,,,,,,,N
20151118,예스크린,폐업,폐업,20221102,,33.30,"경기도 시흥시 봉우순환로 107, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2243-4 1층호,15047,37.3568492611,126.7511112185,일반세탁업,177879.6799173060,428341.3376811770,일반세탁업,0,0,,,,,,,,,1,0,0,1,,N
19930202,오르난세탁소,폐업,폐업,20010616,,1.00,경기도 시흥시 목감초등길 14-22,경기도 시흥시 조남동 171-18,14984,37.3852378798,126.8592818605,일반세탁업,187468.4613782830,431470.6703422240,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,오이도세탁,폐업,폐업,20071227,031-499-4697,1.00,경기도 시흥시 오이도중앙로 15-1,경기도 시흥시 정왕동 1980-9 1층,15015,37.3467343770,126.6906624965,일반세탁업,172520.8945746990,427233.2405545510,일반세탁업,,,,,,,,,,,,,,,,N
20080509,오케이세탁소,영업/정상,영업,,031-431-3362,32.00,"경기도 시흥시 해송십리로 472-12, 212동 118호 (정왕동, 이지더원1차)",경기도 시흥시 정왕동 2383 이지더원1차 212동 118호,15010,37.3821460543,126.7307424382,일반세탁업,175981.1085471300,431189.0043943800,일반세탁업,1,0,0,0,0,0,,,,,3,,,1,,N
19960624,오케이세탁소,폐업,폐업,20150126,031-691-3932,32.50,경기도 시흥시 신천6길 18 (신천동),경기도 시흥시 신천동 833-6,14948,37.4374950313,126.7802747724,일반세탁업,180483.9617643920,437283.2204338160,일반세탁업,,,,,,,,,,,,,,,,N
20021010,오케이크리닝,폐업,폐업,20090121,031-493-2535,.00,,경기도 시흥시 거모동 1459-9,,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20260123,오클린,영업/정상,영업,,,99.00,"경기도 시흥시 수인로3087번길 23, 1층 (안현동)",경기도 시흥시 안현동 364-9,14937,37.4293251799,126.8099093431,일반세탁업,183103.1478645870,436371.9492343180,일반세탁업,0,0,,,,,,,,,2,0,0,3,,N
20160530,옥색신,폐업,폐업,20260423,031-431-1282,56.90,"경기도 시흥시 봉우재로69번길 6-1, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1820-3 1층일부호,15053,37.3487418127,126.7462013590,운동화전문세탁업,177441.8504467870,427441.7576837060,운동화전문세탁업,,,,,,,,,,,,,,,,N
20210924,온누리세탁소,영업/정상,영업,,,21.78,"경기도 시흥시 신천로19번안길 5-1, 1층 일부호 (신천동)",경기도 시흥시 신천동 886-13 대현전기,14951,37.4316205177,126.7911027415,일반세탁업,181441.2684268370,436630.0978048070,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20180817,와슈즈앤와이(WASHOES&Y),영업/정상,영업,,,180.80,"경기도 시흥시 능곡로76번길 9, 2층 (화정동)",경기도 시흥시 화정동 655-8,14992,37.3609228972,126.8165211508,운동화전문세탁업,183680.7901738650,428776.1636282550,운동화전문세탁업,0,0,,,,,,,,,2,0,0,0,,N
20110316,와와리폼세탁,폐업,폐업,20220927,031-319-3280,20.40,"경기도 시흥시 군서로14번길 9 (정왕동,102호)",경기도 시흥시 정왕동 1199-2 102호,15052,37.3449381360,126.7504731061,빨래방업,177818.4350000000,427019.9445000000,빨래방업,,,,,,,,,,,,,,,,N
20011105,와와세탁,폐업,폐업,20021003,031-433-3970,.00,경기도 시흥시 봉우재로 23-24,경기도 시흥시 정왕동 1608-5,15056,37.3465399222,126.7415718265,일반세탁업,177030.4285747250,427198.1148471780,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20151119,와와세탁소,폐업,폐업,20201215,031-433-3970,29.26,"경기도 시흥시 봉우재로 23-22, 1층 (정왕동)",경기도 시흥시 정왕동 1608-6 1층호,15056,37.3464685411,126.7416854460,일반세탁업,177039.9549834310,427190.6951607700,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
20021004,와와세탁소,폐업,폐업,20070205,031-433-3970,.00,경기도 시흥시 봉우재로 23-22,경기도 시흥시 정왕동 1608-6,15056,37.3464685411,126.7416854460,일반세탁업,177039.9549834310,427190.6951607700,일반세탁업,,,,,,,,,,,,,,,,N
20000429,요진세탁소,폐업,폐업,20070502,031-497-1585,1.00,,경기도 시흥시 정왕동 1850 요진(아)상가 지하101호,15119,,,일반세탁업,175716.4038265180,427747.5801939830,일반세탁업,,,,,,,,,,,,,,,,N
20090216,요진세탁소,영업/정상,영업,,031-497-1585,56.94,경기도 시흥시 중심상가로 73 (정왕동),경기도 시흥시 정왕동 1850 요진(아)단지내상가 b101호,15039,37.3509368310,126.7259914379,일반세탁업,175716.4038265180,427747.5801939830,일반세탁업,0,0,,,,,,,,,0,,,1,,N
20030205,용실업,폐업,폐업,20230822,031-424-4271,296.00,"경기도 시흥시 계수로126번길 29-7, 1층 (계수동)",경기도 시흥시 계수동 556-3,14929,37.4486709403,126.8134511896,일반세탁업,183424.0707680620,438516.9028345870,일반세탁업,0,0,1,1,0,0,,,,,2,,,2,,N
20030417,우남세탁소,폐업,폐업,20120802,031-312-8818,26.80,경기도 시흥시 대은로104번길 8,경기도 시흥시 은행동 528-4,14916,37.4450565557,126.7996356046,일반세탁업,182199.5306112130,438120.5661355460,일반세탁업,,,,,,,,,,,,,,,,N
20021023,우리동네세탁,폐업,폐업,20041215,031-319-0337,.00,경기도 시흥시 군서로10번길 6-1,경기도 시흥시 정왕동 1197-10,15052,37.3443732404,126.7509416046,일반세탁업,177860.3900000000,426956.8405000000,일반세탁업,,,,,,,,,,,,,,,,N
20260402,우리세탁,영업/정상,영업,,,62.84,"경기도 시흥시 도일로112번길 9-1, 101호 (거모동, 건영타운)",경기도 시흥시 거모동 1772-10 건영타운,15069,37.3405902644,126.7848921934,일반세탁업,180868.3617121770,426528.3948220250,일반세탁업,0,0,,,,,,,,,1,0,0,1,,N
