기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
워터캐슬지하매점,소형마트,슈퍼마켓,경기도 시흥시 정왕대로 174,126.733489094399,37.348174536351,,공공데이터포털(상가업소정보)
우리동네국민상회,소형마트,슈퍼마켓,경기도 시흥시 능곡군자로 50,126.806196411596,37.3693099050647,,공공데이터포털(상가업소정보)
경기유통,소형마트,슈퍼마켓,경기도 시흥시 동서로1198번길 42,126.869528946858,37.3956435367705,,공공데이터포털(상가업소정보)
아시아푸드앤티,소형마트,슈퍼마켓,경기도 시흥시 큰솔로7번안길 13-2,126.750996934929,37.3404097838905,,공공데이터포털(상가업소정보)
까까아이스신우점,소형마트,슈퍼마켓,경기도 시흥시 정왕대로117번길 26,126.730817480202,37.3536016757941,,공공데이터포털(상가업소정보)
메자나,소형마트,슈퍼마켓,경기도 시흥시 봉우재로23번길 3-14,126.742417557614,37.3445361435639,,공공데이터포털(상가업소정보)
순홍룡종국식품,소형마트,슈퍼마켓,경기도 시흥시 정왕천로 395,126.750930690957,37.3433830368867,,공공데이터포털(상가업소정보)
아이스크림스토리정왕대우아파트점,소형마트,슈퍼마켓,경기도 시흥시 정왕대로298번길 4,126.744358006184,37.3414047760988,,공공데이터포털(상가업소정보)
소호,소형마트,슈퍼마켓,경기도 시흥시 시흥대로 500,126.805885278445,37.3849061121922,,공공데이터포털(상가업소정보)
응에딩콴,소형마트,슈퍼마켓,경기도 시흥시 정왕천로369번길 56,126.744527395365,37.3447029034428,,공공데이터포털(상가업소정보)
희망유통,소형마트,슈퍼마켓,경기도 시흥시 신현로202번길 11-1,126.770134545043,37.4038625653287,,공공데이터포털(상가업소정보)
빵아빵아시흥,소형마트,슈퍼마켓,경기도 시흥시 신천천동로25번길 6-1,126.784459942788,37.4379389620884,,공공데이터포털(상가업소정보)
롤로대야점,소형마트,슈퍼마켓,경기도 시흥시 복지로 27-1,126.788199276901,37.4422435568362,,공공데이터포털(상가업소정보)
빵아빵아시흥매화점,소형마트,슈퍼마켓,경기도 시흥시 매화로 46,126.81453828926,37.4155186424545,,공공데이터포털(상가업소정보)
사마르간드,소형마트,슈퍼마켓,경기도 시흥시 오이도중앙로6번길 3-11,126.690212764713,37.3467356072439,,공공데이터포털(상가업소정보)
인사이트랩,소형마트,슈퍼마켓,경기도 시흥시 공단1대로 244,126.728445299906,37.3353324328239,,공공데이터포털(상가업소정보)
별난마켓,소형마트,슈퍼마켓,경기도 시흥시 배곧5로 66-11,126.73500575891,37.3822546771142,,공공데이터포털(상가업소정보)
신천다온슈퍼,소형마트,슈퍼마켓,경기도 시흥시 은행로12번길 18,126.79533210113,37.4330747892054,,공공데이터포털(상가업소정보)
원화성,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로306번길 15,126.80022115733,37.451337687134,,공공데이터포털(상가업소정보)
달구나죽율점,소형마트,슈퍼마켓,경기도 시흥시 죽율로 38,126.761275965,37.3480356465484,,공공데이터포털(상가업소정보)
한양상회,소형마트,슈퍼마켓,경기도 시흥시 옥구상가2길 4,126.723999011973,37.3539193430361,,공공데이터포털(상가업소정보)
에스마트,소형마트,슈퍼마켓,경기도 시흥시 거북섬1로 4,126.674397057866,37.3267894438767,,공공데이터포털(상가업소정보)
이종철,소형마트,슈퍼마켓,경기도 시흥시 거북섬북로 54,126.679417958138,37.329443167771,,공공데이터포털(상가업소정보)
엘마트소래산점,소형마트,슈퍼마켓,경기도 시흥시 서해안로 1597,126.785810519205,37.4477534509622,,공공데이터포털(상가업소정보)
동산하이퍼,소형마트,슈퍼마켓,경기도 시흥시 월곶중앙로 29,126.741571362363,37.3872608647345,,공공데이터포털(상가업소정보)
웰빙신선주,소형마트,슈퍼마켓,경기도 시흥시 장현능곡로 155,126.80698123451,37.3714285961976,,공공데이터포털(상가업소정보)
삼립73,소형마트,슈퍼마켓,경기도 시흥시 노루우물길 8,126.786702366952,37.3763764246524,,공공데이터포털(상가업소정보)
해성D.C물류,소형마트,슈퍼마켓,경기도 시흥시 복지로91번길 17,126.789505522114,37.447913261614,,공공데이터포털(상가업소정보)
리프레시아이스크림나라,소형마트,슈퍼마켓,경기도 시흥시 수인로3312번길 16,126.788713789441,37.4401090756938,,공공데이터포털(상가업소정보)
시흥시청직장금고,소형마트,슈퍼마켓,경기도 시흥시 시청로 20,126.804067692702,37.3804250321577,,공공데이터포털(상가업소정보)
영준이네,소형마트,슈퍼마켓,경기도 시흥시 거북섬1길 22,126.676257091332,37.3271729797812,,공공데이터포털(상가업소정보)
동진슈퍼,소형마트,슈퍼마켓,경기도 시흥시 수인로3409번길 53,126.779953802824,37.4371197466472,,공공데이터포털(상가업소정보)
플러스마트정육,소형마트,슈퍼마켓,경기도 시흥시 능곡군자1길 141,126.806027977518,37.3689582293017,,공공데이터포털(상가업소정보)
우양정밀구내매점,소형마트,슈퍼마켓,경기도 시흥시 공단1대로260번길 141,126.719998216198,37.3249238767382,,공공데이터포털(상가업소정보)
아이스헌터장곡숲속,소형마트,슈퍼마켓,경기도 시흥시 장곡로53번길 12,126.782507943938,37.3783510365304,,공공데이터포털(상가업소정보)
진푸드,소형마트,슈퍼마켓,경기도 시흥시 옥터로 60,126.690816507933,37.3426194962272,,공공데이터포털(상가업소정보)
밀담,소형마트,슈퍼마켓,경기도 시흥시 군자로10번길 26,126.761001848437,37.3810936906451,,공공데이터포털(상가업소정보)
케이시엠장곡중학교협동조합,소형마트,슈퍼마켓,경기도 시흥시 장곡로 10,126.787776385141,37.3798743264347,,공공데이터포털(상가업소정보)
군것질365,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 228,126.739299450962,37.3422226828465,,공공데이터포털(상가업소정보)
다원,소형마트,슈퍼마켓,경기도 시흥시 배곧4로 32-28,126.726010319894,37.378143539986,,공공데이터포털(상가업소정보)
까까앤아이스,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 348,126.750121608133,37.3355243633673,,공공데이터포털(상가업소정보)
위드달콤아이스크림할인점,소형마트,슈퍼마켓,경기도 시흥시 목감남서로 35,126.848973385887,37.3740395713024,,공공데이터포털(상가업소정보)
만물상점,소형마트,슈퍼마켓,경기도 시흥시 장현천로 133,126.803682430447,37.3679542218339,,공공데이터포털(상가업소정보)
구멍가게아저씨배곧점,소형마트,슈퍼마켓,경기도 시흥시 배곧2로 95,126.726934354885,37.3661800924452,,공공데이터포털(상가업소정보)
행복한밥상,소형마트,슈퍼마켓,경기도 시흥시 장현서3길 2,126.79773111341,37.3728908182674,,공공데이터포털(상가업소정보)
코인워시365카페,소형마트,슈퍼마켓,경기도 시흥시 시화호수전원2길 51-5,126.70073057486,37.3184523691391,,공공데이터포털(상가업소정보)
킹아이스크림장곡점,소형마트,슈퍼마켓,경기도 시흥시 장곡로 31,126.785441187466,37.379167315079,,공공데이터포털(상가업소정보)
대박유통,소형마트,슈퍼마켓,경기도 시흥시 승지로 49,126.809596321061,37.3685855970596,,공공데이터포털(상가업소정보)
슈퍼맨식자재마트,소형마트,슈퍼마켓,경기도 시흥시 신천로 46,126.788614678741,37.4351713415355,,공공데이터포털(상가업소정보)
매일와,소형마트,슈퍼마켓,경기도 시흥시 봉우재로 56,126.746233637094,37.3474276781265,,공공데이터포털(상가업소정보)
노브랜드시흥,소형마트,슈퍼마켓,경기도 시흥시 서해안로 699,126.736979448104,37.3796731506253,,공공데이터포털(상가업소정보)
픽미픽미아이스크림세계과자할인점,소형마트,슈퍼마켓,경기도 시흥시 검바위1로 66-30,126.797497104214,37.4347003445298,,공공데이터포털(상가업소정보)
부전JS,소형마트,슈퍼마켓,경기도 시흥시 마유로423번길 24-12,126.739359564724,37.3542154824346,,공공데이터포털(상가업소정보)
아이스창꼬시흥조남점,소형마트,슈퍼마켓,경기도 시흥시 수풀안길 19-30,126.864014143219,37.3789323628232,,공공데이터포털(상가업소정보)
픽미픽미아이스시흥,소형마트,슈퍼마켓,경기도 시흥시 옥구천동로 404,126.731110590318,37.3568640551025,,공공데이터포털(상가업소정보)
부자유통,소형마트,슈퍼마켓,경기도 시흥시 군서로50번길 15-1,126.747779688783,37.3474670255435,,공공데이터포털(상가업소정보)
올잇마켓월곶점,소형마트,슈퍼마켓,경기도 시흥시 월곶중앙로70번길 3,126.738175586256,37.3896140692701,,공공데이터포털(상가업소정보)
채원상사,소형마트,슈퍼마켓,경기도 시흥시 포도원로116번길 25,126.789081836479,37.4337846136606,,공공데이터포털(상가업소정보)
뻥튀기공작소,소형마트,슈퍼마켓,경기도 시흥시 배곧4로 81-42,126.734524971717,37.3745048083834,,공공데이터포털(상가업소정보)
설아이스크림시흥능곡,소형마트,슈퍼마켓,경기도 시흥시 능곡로 182,126.810861519621,37.3682632580464,,공공데이터포털(상가업소정보)
신한매점,소형마트,슈퍼마켓,경기도 시흥시 공단1대로132번길 13,126.717501003052,37.3409922934697,,공공데이터포털(상가업소정보)
초록마을시흥,소형마트,슈퍼마켓,경기도 시흥시 황고개로 530,126.78924888167,37.3782010568699,,공공데이터포털(상가업소정보)
한양유통,소형마트,슈퍼마켓,경기도 시흥시 미산로 85-8,126.79811078947,37.4207626814618,,공공데이터포털(상가업소정보)
동네카페마실시흥에코,소형마트,슈퍼마켓,경기도 시흥시 경기과기대로 284,126.739236560887,37.3375642289759,,공공데이터포털(상가업소정보)
더아이스크림할인점,소형마트,슈퍼마켓,경기도 시흥시 옥구천동로 449,126.733095844492,37.3604276004368,,공공데이터포털(상가업소정보)
만익중국식품점,소형마트,슈퍼마켓,경기도 시흥시 큰솔로 33,126.752022407602,37.3408534415837,,공공데이터포털(상가업소정보)
지오산업,소형마트,슈퍼마켓,경기도 시흥시 거북섬둘레길 34,126.678941971135,37.3246303835192,,공공데이터포털(상가업소정보)
동일구내매점,소형마트,슈퍼마켓,경기도 시흥시 희망공원로 214,126.722366006886,37.3406794403327,,공공데이터포털(상가업소정보)
신위엔,소형마트,슈퍼마켓,경기도 시흥시 큰솔로45번길 11,126.751747920839,37.3419611304952,,공공데이터포털(상가업소정보)
부천시흥원예농업협동조합.로컬푸드직매장,소형마트,슈퍼마켓,경기도 시흥시 수인로 2966,126.816942472015,37.4209465142872,,공공데이터포털(상가업소정보)
편백찜질,소형마트,슈퍼마켓,경기도 시흥시 동서로 1070,126.860029726945,37.3843518757704,,공공데이터포털(상가업소정보)
영신슈퍼,소형마트,슈퍼마켓,경기도 시흥시 복지로 105-22,126.791649346614,37.4491334270846,,공공데이터포털(상가업소정보)
하모니식품,소형마트,슈퍼마켓,경기도 시흥시 큰솔로12번안길 18,126.752827123416,37.3397919121834,,공공데이터포털(상가업소정보)
큐팜,소형마트,슈퍼마켓,경기도 시흥시 은계로 341,126.795444890711,37.4497527455998,,공공데이터포털(상가업소정보)
설아아이스크림한라비발디점,소형마트,슈퍼마켓,경기도 시흥시 배곧1로 27-16,126.71462533856,37.3613305565073,,공공데이터포털(상가업소정보)
풍년솔루션,소형마트,슈퍼마켓,경기도 시흥시 거북섬2길 25,126.676820499542,37.3273457154328,,공공데이터포털(상가업소정보)
오아시스매점여탕,소형마트,슈퍼마켓,경기도 시흥시 마유로 415,126.740586367534,37.3519475933392,,공공데이터포털(상가업소정보)
46도무인카페,소형마트,슈퍼마켓,경기도 시흥시 오동마을로5번길 30,126.745020082314,37.3525248796658,,공공데이터포털(상가업소정보)
가연식자재,소형마트,슈퍼마켓,경기도 시흥시 수인로3409번길 14,126.779796165702,37.4407865788562,,공공데이터포털(상가업소정보)
매점,소형마트,슈퍼마켓,경기도 시흥시 오이도로 180,126.685791710269,37.3460121369589,,공공데이터포털(상가업소정보)
아츄아이스크림,소형마트,슈퍼마켓,경기도 시흥시 신천로19번길 12,126.790621224759,37.4328052443728,,공공데이터포털(상가업소정보)
이안슈퍼,소형마트,슈퍼마켓,경기도 시흥시 봉우재로69번길 18,126.745211601144,37.3492906070695,,공공데이터포털(상가업소정보)
픽미픽미아이스거북섬점,소형마트,슈퍼마켓,경기도 시흥시 거북섬둘레길 36,126.679392962949,37.3247036886878,,공공데이터포털(상가업소정보)
미니슈퍼,소형마트,슈퍼마켓,경기도 시흥시 옥터로36번길 9,126.690604355454,37.3448174462519,,공공데이터포털(상가업소정보)
순이중국슈퍼,소형마트,슈퍼마켓,경기도 시흥시 정왕천로447번길 10,126.753749950323,37.347479603679,,공공데이터포털(상가업소정보)
슬로은계,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로 310,126.800640845545,37.450761748031,,공공데이터포털(상가업소정보)
