검색카테고리,id,place_name,category_name,세부분류,category_group_code,phone,address_name,road_address_name,x,y,place_url,법정동코드,법정동명,법정동_시도,법정동_시군구,법정동_읍면동,법정동_리,행정동코드,행정동명,행정동_시도,행정동_시군구,행정동_읍면동
병원,657308926,배곧서울안과의원,"의료,건강 > 병원 > 안과",기타,HP8,031-8042-7555,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.73047605534786,37.36985538219437,http://place.map.kakao.com/657308926,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,2104049431,배곧서울정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-365-3413,경기 시흥시 배곧동 200-1,경기 시흥시 서울대학로278번길 43-13,126.7301903988791,37.36923483,http://place.map.kakao.com/2104049431,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,2077998955,배곧연세소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-497-7533,경기 시흥시 배곧동 200-1,경기 시흥시 서울대학로278번길 43-13,126.73019042469235,37.369227618668965,http://place.map.kakao.com/2077998955,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,74181042,배곧정형외과,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-432-1230,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.73077702613948,37.36966685273909,http://place.map.kakao.com/74181042,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,487540690,배곧조은재활의학과의원,"의료,건강 > 병원 > 재활의학과",기타,HP8,031-503-9555,경기 시흥시 배곧동 193-3,경기 시흥시 서울대학로278번길 21,126.72791567494598,37.36952965664433,http://place.map.kakao.com/487540690,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,210752984,배곧쥬니어치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-994-2028,경기 시흥시 배곧동 200-1,경기 시흥시 서울대학로278번길 43-13,126.73019510814666,37.369180776132936,http://place.map.kakao.com/210752984,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1718757699,배곧참조은항외과의원,"의료,건강 > 병원 > 항문외과",기타,HP8,031-319-3533,경기 시흥시 배곧동 224-1,경기 시흥시 서울대학로264번길 26-16,126.7256469,37.36694749,http://place.map.kakao.com/1718757699,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,724269788,배곧탑치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-431-2822,경기 시흥시 배곧동 191,경기 시흥시 서울대학로278번길 19-13,126.7277051255864,37.37156097942757,http://place.map.kakao.com/724269788,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,27445981,배곧퍼스트치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-433-2080,경기 시흥시 배곧동 194-1,경기 시흥시 배곧3로 80,126.7290658,37.37055135,http://place.map.kakao.com/27445981,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,207929903,배곧한방병원,"의료,건강 > 병원 > 한방병원",기타,HP8,031-431-2119,경기 시흥시 배곧동 230,경기 시흥시 서울대학로264번길 26-32,126.7277253,37.366609,http://place.map.kakao.com/207929903,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,27472743,사랑내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-497-1002,경기 시흥시 배곧동 194-1,경기 시흥시 배곧3로 80,126.7290658,37.37055135,http://place.map.kakao.com/27472743,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,361727241,삼성키즈소아청소년과,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-431-0365,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.73033491041862,37.36986316968171,http://place.map.kakao.com/361727241,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,884675614,상쾌한이비인후과의원,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-506-7585,경기 시흥시 배곧동 245,경기 시흥시 배곧1로 27-16,126.71299,37.36184468872412,http://place.map.kakao.com/884675614,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1393507818,샤인치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-499-2804,경기 시흥시 배곧동 200-1,경기 시흥시 서울대학로278번길 43-13,126.73022519557111,37.36897541141018,http://place.map.kakao.com/1393507818,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,486353393,서울더탑정형외과재활의학과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-499-7588,경기 시흥시 배곧동 229-1,경기 시흥시 배곧2로 95,126.7269231,37.36618007,http://place.map.kakao.com/486353393,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,527526525,서울뷰의원 시흥배곧,"의료,건강 > 병원 > 피부과",피부과,HP8,031-8042-2121,경기 시흥시 배곧동 200-1,경기 시흥시 서울대학로278번길 43-13,126.7301916,37.36922672,http://place.map.kakao.com/527526525,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,37817700,서울삼성내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-431-7117,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.73044677416014,37.36983549295125,http://place.map.kakao.com/37817700,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,265584409,서울아산이비인후과의원,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-433-7511,경기 시흥시 배곧동 200-1,경기 시흥시 서울대학로278번길 43-13,126.7301916,37.36922672,http://place.map.kakao.com/265584409,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1969778144,서울예은치과,"의료,건강 > 병원 > 치과",치과,HP8,031-403-7528,경기 시흥시 배곧동 224-1,경기 시흥시 서울대학로264번길 26-16,126.72564689385727,37.36694748846614,http://place.map.kakao.com/1969778144,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1539461102,서울웃는아이소아치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-313-2877,경기 시흥시 배곧동 194-2,경기 시흥시 배곧3로 86,126.72938066852485,37.370258341462886,http://place.map.kakao.com/1539461102,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,711018337,서울윈치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-319-3321,경기 시흥시 배곧동 194-2,경기 시흥시 배곧3로 86,126.7294826,37.37017748,http://place.map.kakao.com/711018337,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,956886517,스노우의원 시흥배곧점,"의료,건강 > 병원 > 피부과",피부과,HP8,031-499-9966,경기 시흥시 배곧동 194-2,경기 시흥시 배곧3로 86,126.7293863,37.37026016,http://place.map.kakao.com/956886517,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,23400117,시카고치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-433-2275,경기 시흥시 배곧동 231,경기 시흥시 서울대학로264번길 44-4,126.72826730324557,37.36719140788712,http://place.map.kakao.com/23400117,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,533160682,에스한방병원,"의료,건강 > 병원 > 한방병원",기타,HP8,1661-3515,경기 시흥시 배곧동 231,경기 시흥시 서울대학로264번길 44-4,126.728229,37.367176,http://place.map.kakao.com/533160682,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1957948363,엘뷰티의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-496-9120,경기 시흥시 배곧동 216,경기 시흥시 서울대학로278번길 34,126.7289387376536,37.36820479809788,http://place.map.kakao.com/1957948363,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1002005256,연세강남신경외과의원,"의료,건강 > 병원 > 신경외과",기타,HP8,031-431-7588,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.7304197,37.36983093,http://place.map.kakao.com/1002005256,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,519979713,연세베스트의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-488-9910,경기 시흥시 배곧동 191,경기 시흥시 서울대학로278번길 19-13,126.72799537979122,37.370279491363554,http://place.map.kakao.com/519979713,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1775376724,연세우리내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-507-2479,경기 시흥시 배곧동 194-2,경기 시흥시 배곧3로 86,126.7295321,37.37022445,http://place.map.kakao.com/1775376724,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,359180524,연세조이소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-364-8375,경기 시흥시 배곧동 243,경기 시흥시 배곧1로 27-15,126.71372557914393,37.363436778867126,http://place.map.kakao.com/359180524,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,35123920,연세클리어의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-365-5533,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.73042967261497,37.36988231,http://place.map.kakao.com/35123920,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1210153578,열린마음정신건강의학과의원,"의료,건강 > 병원 > 정신건강의학과",기타,HP8,031-432-8383,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.73038912150189,37.369856986105766,http://place.map.kakao.com/1210153578,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1459183437,예미담치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-499-7528,경기 시흥시 배곧동 245,경기 시흥시 배곧1로 27-16,126.71429940029607,37.363339053621345,http://place.map.kakao.com/1459183437,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,907981698,유앤아이의원 시흥배곧점,"의료,건강 > 병원 > 피부과",피부과,HP8,031-362-6028,경기 시흥시 배곧동 199-1,경기 시흥시 배곧3로 96,126.7300111,37.36981828,http://place.map.kakao.com/907981698,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1375164152,캠퍼스치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-433-7528,경기 시흥시 배곧동 245,경기 시흥시 배곧1로 27-16,126.7133401259162,37.362386152286824,http://place.map.kakao.com/1375164152,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,2143254528,코아이비인후과의원,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-319-3220,경기 시흥시 배곧동 194-1,경기 시흥시 배곧3로 80,126.7290658,37.37055135,http://place.map.kakao.com/2143254528,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,2040388195,포에버의원 시흥점,"의료,건강 > 병원 > 피부과",피부과,HP8,1644-8132,경기 시흥시 배곧동 194-2,경기 시흥시 배곧3로 86,126.72950849676923,37.37018655200859,http://place.map.kakao.com/2040388195,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1748373194,한라도담치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-497-7528,경기 시흥시 배곧동 243,경기 시흥시 배곧1로 27-15,126.71281818480603,37.36249751423853,http://place.map.kakao.com/1748373194,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,1704979447,해와별정신건강의학과의원,"의료,건강 > 병원 > 정신건강의학과",기타,HP8,031-434-7579,경기 시흥시 배곧동 224-1,경기 시흥시 서울대학로264번길 26-16,126.7256469,37.36694749,http://place.map.kakao.com/1704979447,4139013500,경기도 시흥시 배곧동,경기도,시흥시,배곧동,,4139059700,경기도 시흥시 배곧2동,경기도,시흥시,배곧2동
병원,18055482,제일내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-404-2228,경기 시흥시 하중동 856-6,경기 시흥시 하중로 199,126.8050194,37.39398699,http://place.map.kakao.com/18055482,4139011900,경기도 시흥시 하중동,경기도,시흥시,하중동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,10884599,편한이치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-404-7528,경기 시흥시 하중동 857-1,경기 시흥시 하중로 201,126.8051327,37.3938358,http://place.map.kakao.com/10884599,4139011900,경기도 시흥시 하중동,경기도,시흥시,하중동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,8629432,한빛 치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-318-2875,경기 시흥시 하중동 856-1,경기 시흥시 하중로 193,126.8045937,37.39442238,http://place.map.kakao.com/8629432,4139011900,경기도 시흥시 하중동,경기도,시흥시,하중동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,9066654,박재성내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-317-8003,경기 시흥시 하상동 376-2,경기 시흥시 연성로 83,126.8128142,37.39111631,http://place.map.kakao.com/9066654,4139012000,경기도 시흥시 하상동,경기도,시흥시,하상동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,11102493,연성치과,"의료,건강 > 병원 > 치과",치과,HP8,031-317-9575,경기 시흥시 하상동 376-1,경기 시흥시 연성로 83-1,126.8126202,37.39104032,http://place.map.kakao.com/11102493,4139012000,경기도 시흥시 하상동,경기도,시흥시,하상동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,12364767,경기도립노인전문 시흥병원,"의료,건강 > 병원 > 노인,요양병원",기타,HP8,031-500-7100,경기 시흥시 광석동 353-9,경기 시흥시 하중로 285,126.80709231818379,37.386242501283405,http://place.map.kakao.com/12364767,4139012100,경기도 시흥시 광석동,경기도,시흥시,광석동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,238545416,시흥우리치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-312-2875,경기 시흥시 장현동 540,경기 시흥시 시청로 61,126.8002946,37.37987,http://place.map.kakao.com/238545416,4139012900,경기도 시흥시 장현동,경기도,시흥시,장현동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,9414803,장미치과,"의료,건강 > 병원 > 치과",치과,HP8,031-318-6888,경기 시흥시 장현동 545-5,경기 시흥시 시청로68번길 10,126.8008349,37.38093322,http://place.map.kakao.com/9414803,4139012900,경기도 시흥시 장현동,경기도,시흥시,장현동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,8530175,장현가정의학과의원,"의료,건강 > 병원 > 가정의학과",기타,HP8,031-318-6347,경기 시흥시 장현동 544-6,경기 시흥시 새재로7번길 6,126.8010025,37.38073888,http://place.map.kakao.com/8530175,4139012900,경기도 시흥시 장현동,경기도,시흥시,장현동,,4139063000,경기도 시흥시 연성동,경기도,시흥시,연성동
병원,1843783618,365장곡편한내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-311-7553,경기 시흥시 장곡동 251,경기 시흥시 장현장곡로 2,126.7892978,37.3788625,http://place.map.kakao.com/1843783618,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,754578569,강한마디재활의학과,"의료,건강 > 병원 > 재활의학과",기타,HP8,031-315-7100,경기 시흥시 장곡동 932-5,경기 시흥시 황고개로 530,126.78925113978305,37.378201060902676,http://place.map.kakao.com/754578569,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1820177997,김사라소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-315-0608,경기 시흥시 장곡동 251,경기 시흥시 장현장곡로 2,126.7892922,37.37886609,http://place.map.kakao.com/1820177997,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,11980720,늘푸른치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-404-2822,경기 시흥시 장곡동 820-3,경기 시흥시 진말로9번길 2,126.78524446971413,37.37846596216967,http://place.map.kakao.com/11980720,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,888130855,도담성모정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-365-5987,경기 시흥시 장곡동 823-1,경기 시흥시 진말로 20,126.7857914,37.37910488,http://place.map.kakao.com/888130855,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,2045613769,미소아이안과 장곡,"의료,건강 > 병원 > 안과",기타,HP8,031-311-1006,경기 시흥시 장곡동 932-2,경기 시흥시 장현장곡로 2,126.78928213803866,37.37882462409478,http://place.map.kakao.com/2045613769,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1886879208,미엘피부과의원 시흥점,"의료,건강 > 병원 > 피부과",피부과,HP8,031-312-9800,경기 시흥시 장곡동 251,경기 시흥시 장현장곡로 2,126.7892978,37.3788625,http://place.map.kakao.com/1886879208,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,821347313,미올린의원 시흥점,"의료,건강 > 병원 > 피부과",피부과,HP8,031-313-2536,경기 시흥시 장곡동 817-3,경기 시흥시 장곡로37번길 16,126.7844021,37.3780896,http://place.map.kakao.com/821347313,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,349948221,밴스의원 시흥,"의료,건강 > 병원 > 피부과",피부과,HP8,031-8042-3652,경기 시흥시 장곡동 882-4,경기 시흥시 장곡1로 5,126.78478840536359,37.379623848607494,http://place.map.kakao.com/349948221,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1778596935,삼성늘봄산부인과의원,"의료,건강 > 병원 > 산부인과",산부인과,HP8,031-504-7575,경기 시흥시 장곡동 895-5,경기 시흥시 황고개로 531,126.7886089,37.37812333,http://place.map.kakao.com/1778596935,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1303762910,서울스마트치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-311-2850,경기 시흥시 장곡동 251,경기 시흥시 장현장곡로 2,126.7892922,37.37885888,http://place.map.kakao.com/1303762910,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,74421754,성모베스트내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-315-2121,경기 시흥시 장곡동 877-1,경기 시흥시 장곡로 50,126.78319068980551,37.37964525799937,http://place.map.kakao.com/74421754,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1267871932,시흥장곡역치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-314-2842,경기 시흥시 장곡동 932-5,경기 시흥시 황고개로 530,126.7892478837142,37.37815420189793,http://place.map.kakao.com/1267871932,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,58260578,아이엔드소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-504-9598,경기 시흥시 장곡동 949-13,경기 시흥시 장현능곡로 9,126.7915575,37.37299633,http://place.map.kakao.com/58260578,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1083894367,아이한길소아치과,"의료,건강 > 병원 > 치과",치과,HP8,031-8044-7522,경기 시흥시 장곡동 932-3,경기 시흥시 황고개로 536,126.7892481,37.37848938,http://place.map.kakao.com/1083894367,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,9236706,연성부부치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-317-7528,경기 시흥시 장곡동 807,경기 시흥시 장곡로53번길 12,126.7825508,37.37835652,http://place.map.kakao.com/9236706,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,88681709,연세김안과의원,"의료,건강 > 병원 > 안과",기타,HP8,031-503-2022,경기 시흥시 장곡동 932-6,경기 시흥시 황고개로 528,126.78923497798077,37.377924417997164,http://place.map.kakao.com/88681709,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,2120290486,연세탑마취통증의학과,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-795-9575,경기 시흥시 장곡동 251,경기 시흥시 장현장곡로 2,126.7892978,37.3788625,http://place.map.kakao.com/2120290486,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1941360882,연세햇님소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-313-5688,경기 시흥시 장곡동 932-5,경기 시흥시 황고개로 530,126.78925113978305,37.378201060902676,http://place.map.kakao.com/1941360882,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,664024112,예가치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-435-2879,경기 시흥시 장곡동 196,경기 시흥시 장현장곡로 6,126.7897075,37.37892089,http://place.map.kakao.com/664024112,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1596318440,예일연합이비인후과의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-313-7585,경기 시흥시 장곡동 251,경기 시흥시 장현장곡로 2,126.7892978,37.3788625,http://place.map.kakao.com/1596318440,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1211012160,우리의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-506-1075,경기 시흥시 장곡동 904-2,경기 시흥시 인선길 21,126.7860909,37.37700153,http://place.map.kakao.com/1211012160,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1415190702,원이비인후과의원,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-317-8001,경기 시흥시 장곡동 895-5,경기 시흥시 황고개로 531,126.7886089,37.37812333,http://place.map.kakao.com/1415190702,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,25620179,이배진내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-317-8375,경기 시흥시 장곡동 823-1,경기 시흥시 진말로 20,126.78579137130147,37.37910758133358,http://place.map.kakao.com/25620179,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1515407449,일어나병원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-317-0111,경기 시흥시 장곡동 949-9,경기 시흥시 황고개로 472,126.7907124,37.37321829,http://place.map.kakao.com/1515407449,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,614744428,장곡맑은위내과,"의료,건강 > 병원 > 내과",내과,HP8,031-507-1000,경기 시흥시 장곡동 932-6,경기 시흥시 황고개로 528,126.78918538791456,37.377892793800804,http://place.map.kakao.com/614744428,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,1043738791,장곡정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-317-7780,경기 시흥시 장곡동 385-8,경기 시흥시 장곡로 50,126.78313624756797,37.379730755355126,http://place.map.kakao.com/1043738791,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,634537248,장현탑치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-313-2878,경기 시흥시 장곡동 949-16,경기 시흥시 장현능곡로 15,126.7921277,37.37299283,http://place.map.kakao.com/634537248,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
병원,2073675977,장현한방병원,"의료,건강 > 병원 > 한방병원",기타,HP8,031-507-0055,경기 시흥시 장곡동 260-21,경기 시흥시 황고개로 526,126.7891342486163,37.37760797930501,http://place.map.kakao.com/2073675977,4139013000,경기도 시흥시 장곡동,경기도,시흥시,장곡동,,4139063100,경기도 시흥시 장곡동,경기도,시흥시,장곡동
