개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점,학교급
4010000,202640100000903295,A-1456,방범용,기타,경기도 시흥시 정왕동 1261,,경기도 시흥시 정왕동 1261,37.3438466,126.7252067,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:28,
4010000,202640100000903296,A-1457,방범용,기타,경기도 시흥시 정왕동 1256-14,,경기도 시흥시 정왕동 1256-14,37.3388411,126.7146227,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903297,A-1458,방범용,기타,경기도 시흥시 정왕동 1703-1,,경기도 시흥시 정왕동 1703-1,37.3312809,126.7126016,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903298,A-1459,방범용,기타,경기도 시흥시 정왕동 2175-9,,경기도 시흥시 정왕동 2175-9,37.3275497,126.7090476,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903299,A-1460,방범용,기타,경기도 시흥시 정왕동 1281-10,,경기도 시흥시 정왕동 1281-10,37.331735,126.7309114,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903300,A-1461,방범용,기타,경기도 시흥시 정왕동 1368,,경기도 시흥시 정왕동 1368,37.33182,126.7261613,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903301,A-1462,방범용,기타,경기도 시흥시 정왕동 1380,,경기도 시흥시 정왕동 1380,37.3250386,126.724427,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903302,A-1463,방범용,기타,경기도 시흥시 정왕동 2167-5,,경기도 시흥시 정왕동 2167-5,37.3427926,126.7310033,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903303,A-1464,방범용,기타,경기도 시흥시 정왕동 1960,,경기도 시흥시 정왕동 1960,37.3423703,126.7321861,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903304,A-1465,방범용,기타,경기도 시흥시 정왕동 2305-3,,경기도 시흥시 정왕동 2305-3,37.3530521,126.7372396,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903305,A-1466,방범용,기타,경기도 시흥시 정왕동 876-175,,경기도 시흥시 정왕동 876-175,37.3515655,126.7364955,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903306,A-1467,방범용,기타,경기도 시흥시 정왕동 1802-3,,경기도 시흥시 정왕동 1802-3,37.3505736,126.7400974,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903307,A-1468,방범용,기타,경기도 시흥시 정왕동 876-258,,경기도 시흥시 정왕동 876-258,37.3513352,126.7408482,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903308,A-1469,방범용,기타,경기도 시흥시 정왕동 876-365,,경기도 시흥시 정왕동 876-365,37.3505517,126.7435952,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903309,A-1470,방범용,기타,경기도 시흥시 정왕동 2324-3,,경기도 시흥시 정왕동 2324-3,37.3509718,126.7448702,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903310,A-1471,방범용,기타,경기도 시흥시 정왕동 1833-8,,경기도 시흥시 정왕동 1833-8,37.3485088,126.7444865,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903311,A-1472,방범용,기타,경기도 시흥시 대야동 420-55,,경기도 시흥시 대야동 420-55,37.4462213,126.7923162,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903312,A-1473,방범용,기타,경기도 시흥시 대야동 361-17,,경기도 시흥시 대야동 361-17,37.4456794,126.7916238,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903313,A-1474,방범용,기타,경기도 시흥시 대야동 561-3,,경기도 시흥시 대야동 561-3,37.4444522,126.7905467,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903314,A-1475,방범용,기타,경기도 시흥시 대야동 477-8,,경기도 시흥시 대야동 477-8,37.4458816,126.78545,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903315,A-1476,방범용,기타,경기도 시흥시 신천동 824-26,,경기도 시흥시 신천동 824-26,37.4369558,126.7760514,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903316,A-1477,방범용,기타,경기도 시흥시 미산동 702-2,,경기도 시흥시 미산동 702-2,37.4087768,126.7879667,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903317,A-1478,방범용,기타,경기도 시흥시 미산동 484-6,,경기도 시흥시 미산동 484-6,37.4095009,126.7883634,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903318,A-1479,방범용,기타,경기도 시흥시 매화동 276-6,,경기도 시흥시 매화동 276-6,37.4111722,126.8166952,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903319,A-1480,방범용,기타,경기도 시흥시 매화동 355-1,,경기도 시흥시 매화동 355-1,37.4169411,126.8094448,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903320,A-1481,방범용,기타,경기도 시흥시 도창동 413-1,,경기도 시흥시 도창동 413-1,37.4085928,126.8139508,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903321,A-1482,방범용,기타,시흥시 거점형 공공직장 어린이집,,경기도 시흥시 조남동 711-2,37.3808653,126.8618677,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903322,A-1483,방범용,기타,이튼어린이집 앞,,경기도 시흥시 거모동 1746-13,37.3432772,126.7825702,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903323,A-1484,방범용,기타,경기도 시흥시 정왕동 2235-1,,경기도 시흥시 정왕동 2235-1,37.358935,126.7514722,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903324,A-1485,방범용,기타,경기도 시흥시 정왕동 2294-7,,경기도 시흥시 정왕동 2294-7,37.3532384,126.7391445,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903325,A-1486,방범용,기타,하천 산책로(외곽3교),,경기도 시흥시 정왕동 876-271,37.3430857,126.7584745,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903326,A-1487,방범용,기타,곰솔누리숲,,경기도 시흥시 정왕동 1948,37.3524472,126.7173782,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903327,A-1488,방범용,기타,배움의숲,,경기도 시흥시 정왕동 1956,37.3460448,126.7277211,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903328,A-1489,방범용,기타,경기도 시흥시 정왕동 2042-2,,경기도 시흥시 정왕동 2042-2,37.3412659,126.6887743,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903329,A-1490,방범용,기타,경기도 시흥시 장현동 530-3,,경기도 시흥시 장현동 530-3,37.3821684,126.8018731,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903330,A-1491,방범용,기타,경기도 시흥시 하중동 854-5,,경기도 시흥시 하중동 854-5,37.394665,126.8047031,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903331,A-1492,방범용,기타,경기도 시흥시 하중동 823-6,,경기도 시흥시 하중동 823-6,37.3996032,126.8004221,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903332,A-1493,방범용,기타,경기도 시흥시 하중동 872-1,,경기도 시흥시 하중동 872-1,37.3908138,126.8068763,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903333,A-1494,방범용,기타,경기도 시흥시 월곶동 614-4,,경기도 시흥시 월곶동 614-4,37.3843807,126.7513597,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903334,A-1495,방범용,기타,경기도 시흥시 매화동 851 (사거리 주변공원),,경기도 시흥시 매화동 851 (사거리 주변공원),37.4160165,126.8202197,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903335,A-1496,방범용,기타,경기도 시흥시 매화동 82-1 (한국코드 앞 사거리),,경기도 시흥시 매화동 82-1 (한국코드 앞 사거리),37.416412,126.8199199,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903336,A-1497,방범용,기타,경기도 시흥시 매화동 131-1 (주신전자 옆 공원),,경기도 시흥시 매화동 131-1 (주신전자 옆 공원),37.4166881,126.8186939,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903337,A-1498,방범용,기타,경기도 시흥시 매화동 118-1 (주신전자 옆 공원),,경기도 시흥시 매화동 118-1 (주신전자 옆 공원),37.4190985,126.8170975,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903338,A-1499,방범용,기타,경기도 시흥시 매화동 165 (대신자동화 삼거리),,경기도 시흥시 매화동 165 (대신자동화 삼거리),37.4184223,126.8166403,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903339,A-1500,방범용,기타,경기도 시흥시 도창동 산 25-10 (지식산업센터 삼거리),,경기도 시흥시 도창동 산 25-10 (지식산업센터 삼거리),37.4136901,126.8214229,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903340,A-1501,방범용,기타,경기도 시흥시 도창동 21-2 (대건특장 옆 삼거리),,경기도 시흥시 도창동 21-2 (대건특장 옆 삼거리),37.4120727,126.8227912,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903341,A-1502,방범용,기타,경기도 시흥시 도창동 19-12 (서암테크 앞 사거리),,경기도 시흥시 도창동 19-12 (서암테크 앞 사거리),37.4082736,126.8252447,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903342,A-1503,방범용,기타,경기도 시흥시 도창동 12-2 (신진이엔지 옆 공원),,경기도 시흥시 도창동 12-2 (신진이엔지 옆 공원),37.4106919,126.824768,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903343,A-1504,방범용,기타,경기도 시흥시 도창동 26-1 (한국금기부품 주변공원),,경기도 시흥시 도창동 26-1 (한국금기부품 주변공원),37.4100229,126.8238006,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903344,A-1505,방범용,기타,경기도 시흥시 도창동 31-4 (경동택배 앞 공원),,경기도 시흥시 도창동 31-4 (경동택배 앞 공원),37.4124968,126.8214676,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903345,A-1506,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4163168,126.8229983,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903346,A-1507,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4160318,126.8225972,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903347,A-1508,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4160914,126.8232139,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903348,A-1509,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4159796,126.8239101,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903349,A-1510,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4164426,126.8226415,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903350,A-1511,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4165431,126.8234278,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903351,A-1512,방범용,기타,매화체육공원,,경기도 시흥시 매화동 155,37.4161612,126.8245944,양방향,N,N,N,,2023,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903352,A-1513,방범용,기타,죽율체육공원,,경기도 시흥시 죽율동 610,37.3491755,126.7603098,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903353,A-1514,방범용,기타,죽율체육공원,,경기도 시흥시 죽율동 610,37.3495326,126.7600715,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903354,A-1515,방범용,기타,죽율체육공원,,경기도 시흥시 죽율동 610,37.3498614,126.7596796,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903355,A-1516,방범용,기타,죽율체육공원,,경기도 시흥시 죽율동 610,37.3489606,126.7597703,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903356,A-1517,방범용,기타,경기도 시흥시 물왕동218-1,,경기도 시흥시 물왕동218-1,37.3843672,126.8350922,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903357,A-1518,방범용,기타,경기도 시흥시 물왕동94-5,,경기도 시흥시 물왕동94-5,37.3831313,126.8390702,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903358,A-1519,방범용,기타,경기도 시흥시 물왕동70-1,,경기도 시흥시 물왕동70-1,37.3812841,126.8415905,양방향,N,N,N,,2021,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903359,A-1520,방범용,기타,경기도 시흥시 은행동109-21,,경기도 시흥시 은행동109-21,37.4386164,126.794628,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903360,A-1521,방범용,기타,소래중,,경기도 시흥시 은행동520-8,37.4380449,126.7964599,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903361,A-1522,방범용,기타,경기도 시흥시 은행동322-7,,경기도 시흥시 은행동322-7,37.4296691,126.7939947,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903362,A-1523,방범용,기타,경기도 시흥시 조남동174-97,,경기도 시흥시 조남동174-97,37.3825878,126.8571679,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903363,A-1524,방범용,기타,곰솔누리숲,,경기도 시흥시 정왕동1962,37.3392441,126.7372925,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903364,A-1525,방범용,기타,경기도 시흥시 정왕동1366-9,,경기도 시흥시 정왕동1366-9,37.3360601,126.7286966,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903365,A-1526,방범용,기타,경기도 시흥시 신천동856-14,,경기도 시흥시 신천동856-14,37.4368158,126.7900193,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903366,A-1527,방범용,기타,경기도 시흥시 신천동863-19,,경기도 시흥시 신천동863-19,37.4334169,126.7889084,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903367,A-1528,방범용,기타,경기도 시흥시 신천동737,,경기도 시흥시 신천동737,37.440576,126.7843388,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903368,A-1529,방범용,기타,경기도 시흥시 미산동323,,경기도 시흥시 미산동323,37.4166561,126.7950192,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903369,A-1530,방범용,기타,경기도 시흥시 은행동342-6,,경기도 시흥시 은행동342-6,37.4275582,126.7941428,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903370,A-1531,방범용,기타,경기도 시흥시 은행동551-2,,경기도 시흥시 은행동551-2,37.4421317,126.7959407,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903371,A-1532,방범용,기타,경기도 시흥시 조남동208-1,,경기도 시흥시 조남동208-1,37.3818243,126.8551527,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:29,
4010000,202640100000903372,A-1533,방범용,기타,경기도 시흥시 거모동479-1,,경기도 시흥시 거모동479-1,37.3545507,126.7717933,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903373,A-1534,방범용,기타,경기도 시흥시 정왕동2239-4,,경기도 시흥시 정왕동2239-4,37.3574031,126.7507396,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903374,A-1535,방범용,기타,경기도 시흥시 장현동528-6,,경기도 시흥시 장현동528-6,37.3825073,126.8021979,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903375,A-1536,방범용,기타,경기도 시흥시 광석동154,,경기도 시흥시 광석동154,37.3836442,126.8182932,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903376,A-1537,방범용,기타,경기도 시흥시 장곡동821-6,,경기도 시흥시 장곡동821-6,37.3786969,126.7856677,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903377,A-1538,방범용,기타,경기도 시흥시 대야동420-46,,경기도 시흥시 대야동420-46,37.4507651,126.7916927,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903378,A-1539,방범용,기타,경기도 시흥시 대야동209-1,,경기도 시흥시 대야동209-1,37.452444,126.7911928,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903379,A-1540,방범용,기타,경기도 시흥시 신천동580-7,,경기도 시흥시 신천동580-7,37.4404002,126.7746127,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903380,A-1541,방범용,기타,경기도 시흥시 신천동83-38,,경기도 시흥시 신천동83-38,37.4377437,126.7906708,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903381,A-1542,방범용,기타,경기도 시흥시 신천동866-5,,경기도 시흥시 신천동866-5,37.4352237,126.789831,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903382,A-1543,방범용,기타,경기도 시흥시 신천동861-22,,경기도 시흥시 신천동861-22,37.4349197,126.7885392,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903383,A-1544,방범용,기타,신일초교,,경기도 시흥시 신천동883-1,37.4327898,126.7925651,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,초등학교
4010000,202640100000903384,A-1545,방범용,기타,경기도 시흥시 신천동184-9,,경기도 시흥시 신천동26-5,37.437311,126.7871423,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903385,A-1546,방범용,기타,경기도 시흥시 산현동196-4,,경기도 시흥시 신천동184-9,37.4336521,126.7867327,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903386,A-1547,방범용,기타,경기도 시흥시 목감동202-23,,경기도 시흥시 산현동196-4,37.3802113,126.8382236,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,
4010000,202640100000903387,A-1548,방범용,기타,목감초교,,경기도 시흥시 목감동202-23,37.3874738,126.8609557,양방향,N,N,N,,2022,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:30,초등학교
