정류장아이디,정류장명,Y좌표,X좌표,GPSX좌표,GPSY좌표,링크아이디,정류장유형,환승정류장유무,중앙차로여부,정류장영문명,ARS아이디,기관코드,데이터표출유무,등록아이디,등록일자,비고,표지판유형,행정동코드,권역코드,사용구분,정류장중국어명,정류장일본어명,정류장베트남명,DRT유무,정류장유형명,환승역타입명,표지판유형명
166000181,부원중학교,174930.5811000000,443267.3993700000,,,1660011900,0000,,N,Buwon Middle School,인천40181,2823700000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2823751000,166,Y,富元初中,プウォン中？校,Tr？？ng trung h？c c？ s？ Buwon,N,미지정,,
166000186,부평6동 우체국,176157.0000000000,442827.0000000000,,,1660009000,1010,,N,Bupyeong 6-dong Post Office ,인천40186,2823700000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2823756000,166,Y,富平6洞？局,プピョン6洞郵便局,B？u đi？n ph？？ng Bupyeong- dong 6,N,"시내,시외",,표지판 없음
166000190,부평역,175203.6523700000,443251.8219200000,,,1660007500,0000,,N,Bupyeong Station ,인천40190,2823700000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2823751000,166,Y,富平站,プピョン？,Ga Bupyeong,N,미지정,,표지판 없음
166000191,부개1동행정복지센터,176691.8795200000,442670.0781700000,12644.2330000000,3729.1540000000,1660032700,0000,C,N,Bugae 1-dong Community Services Center,인천40191,2823700000,Y,smchoi,2020-04-06 00:00:00.0,,0,2823765000,166,Y,富？1洞社？中心,プゲ1洞住民センタ？,Trung tam d？ch v？ c？ng đ？ng ph？？ng Bugae-dong 1,N,미지정,환승,표지판 없음
166000301,부개성일아파트,176989.4692800000,443358.7554200000,,,1660029400,0000,,N,Bugae Seongil Apartment ,인천40301,2823700000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2823766000,166,Y,富？盛一公寓,プゲソンイルアパ？ト,Chung c？ Bugae Sungil,N,미지정,,
166000306,부평시장(부평5동),175863.5498900000,443734.3049800000,,,1660011400,0000,,N,Bupyeong Market (Bupyeong 5-dong) ,인천40306,2823700000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2823754000,166,Y,富平市？(富平5洞),プピョン市場(プピョン5洞),Ch？ Bupyeong (Bupyeong dong 5),N,미지정,,
165000708,논현동힐스테이트,175720.2150400000,433014.7395200000,,,1650021100,0000,,N,Nonhyeon-dong Hillstate Apartment ,인천39708,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820071000,165,Y,？？洞Hillstate,ノンヒョン洞ヒルステ？ト,Chung c？ Nonhyeondong Hilstate,N,미지정,,표지판 없음
165000710,소래포구역,176360.4741800000,433276.5189800000,,,1650040800,0000,,N,Soraepo-gu Station ,인천39710,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820070000,165,Y,？？浦口站,ソレポグ？,Ga Soraepogu,N,미지정,,표지판 없음
165000714,에코메트로7단지,175721.6817700000,432250.1554000000,,,1650028200,0000,,N,Eco-Metro 7-danji,인천39714,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820071000,165,Y,Eco Metro 7？,エコメトロ7？地,Khu t？ h？p Eco-Metro 7,N,미지정,,
165000715,에코메트로7단지,175694.4130000000,432252.8098800000,,,1650029300,0000,,N,Eco-Metro 7-danji,인천39715,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820071000,165,Y,Eco Metro 7？,エコメトロ7？地,Khu t？ h？p Eco-Metro 7,N,미지정,,
165000716,에코메트로6단지,175862.6748300000,432413.4075200000,,,1650028100,0000,,N,Eco-Metro 6-danji,인천39716,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820071000,165,Y,Eco Metro 6？,エコメトロ6？地,Khu t？ h？p Eco-Metro 6,N,미지정,,
165000728,에코메트로10단지,175986.3128300000,432090.1282600000,,,1650027800,0000,,N,Eco-Metro 10-danji,인천39728,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820071000,165,Y,Eco Metro 10？,エコメトロ10？地,Khu t？ h？p Eco-Metro 10,N,미지정,,
165000730,향촌주공101동앞,176414.4133700000,439992.3723000000,,,1650033200,0000,,N,Hyangchon Jugong Apartment No. 101,인천39730,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820057000,165,Y,？村住公101？前,ヒャンチョン住公101棟前,Tr？？c toa 101 chung c？ Hyangchon jugong,N,미지정,,
165000733,민방위교육장,175843.9935600000,439758.0089900000,,,1650034400,0000,N,N,Civil Defense Members Training Site,인천39733,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820057000,165,Y,民防？育？,民防衛？育場,Trung tam giao d？c dan phong,N,미지정,일반,표지판 없음
165000735,향촌프라자,176247.7833400000,439990.7479100000,,,1650033200,0000,,N,Hyangchon Plaza,인천39735,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820057000,165,Y,？村？？,ヒャンチョンプラザ,Hyangchon Plaza,N,미지정,,
165000740,벧엘교회,175980.8576300000,439899.4479000000,,,1650034400,0000,N,N,Bethel Church ,인천39740,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820058000,165,Y,？艾？？？,ベテル？？,Nha th？ Bethel,N,미지정,일반,표지판 없음
165000743,남동소래아트홀,175667.3672300000,431665.6338200000,12643.5600000000,3723.2040000000,1650027800,0000,C,N,Nam-dong Sorae Art Hall,인천39743,2820000000,Y,smchoi,2020-04-06 00:00:00.0,,0,2820071000,165,Y,南洞？？？？？,ナムドンソレア？トホ？ル,Trung tam v？n hoa ngh？ thu？t Namdong Sorae,N,미지정,환승,표지판 없음
165000748,남동소래아트홀,175562.4297900000,431666.2360300000,12643.4890000000,3723.2040000000,1650027900,0000,C,N,Nam-dong Sorae Art Hall,인천39748,2820000000,Y,smchoi,2020-04-06 00:00:00.0,,0,2820071000,165,Y,南洞？？？？？,ナムドンソレア？トホ？ル,Trung tam v？n hoa ngh？ thu？t Namdong Sorae,N,미지정,환승,표지판 없음
165000750,에코메트로9단지,175219.7897700000,431683.0878000000,,,1650028700,0000,,N,Eco-Metro 9-danji,인천39750,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820071000,165,Y,Eco Metro 9？,エコメトロ9？地,Khu t？ h？p Eco Metro 9,N,미지정,,
165000763,방죽골,174894.0850100000,435733.2630600000,,,1650016900,0000,,N,Bangjukgol,인천39763,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820066000,165,Y,防筑谷,パンジュッコル,Bangjukgol,N,미지정,,
165000764,방죽골,174893.0334600000,435875.7482200000,,,1650016800,0000,,N,Bangjukgol,인천39764,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820066000,165,Y,防筑谷,パンジュッコル,Bangjukgol,N,미지정,,
165000766,금아프라자,176460.6265700000,433402.5684000000,,,1650040100,0000,,N,Guema Plaza,인천39766,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820070000,165,Y,金？？？,クマプラザ,Guema Plaza,N,미지정,,표지판 없음
165000774,한빛초교앞,177425.7627400000,435725.6142600000,12644.7430000000,3725.4010000000,1650042100,0000,C,N,Hanbit Elementary School,인천39774,2820000000,Y,smchoi,2020-04-06 00:00:00.0,,0,2820069000,165,Y,？碧小？前,ハンピッ小？校前,Tr？？c tr？？ng ti？u h？c Hanbit,N,미지정,환승,표지판 없음
165000776,서창중학교,177842.8785600000,436837.9866100000,,,1650048400,0000,,N,Seochang Middle School ,인천39776,2820000000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2820065000,165,Y,西昌初中,ソチャン中？校,Tr？？ng trung h？c c？ s？ Seochang,N,미지정,,
165000782,소래한라아파트,176616.9170300000,433515.3197400000,,,1650033900,0000,,N,Sorae Halla Apartment ,인천39782,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820070000,165,Y,？？？拿公寓,ソレハンラアパ？ト,Chung c？ Sorae Halla,N,미지정,,표지판 없음
165000783,소래한라아파트,176624.8741800000,433488.1453100000,,,1650033800,0000,,N,Sorae Halla Apartment ,인천39783,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820070000,165,Y,？？？拿公寓,ソレハンラアパ？ト,Chung c？ Sorae Halla,N,미지정,,표지판 없음
165000784,호구포역,174218.3582500000,433325.8365400000,,,1650038300,0000,,N,Hogupo Station ,인천39784,2820000000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2820070000,165,Y,虎口浦站,ホグポ？,Ga Hogupo,N,미지정,,표지판 없음
165000812,서창센트럴푸르지오,177872.0883200000,436330.8547800000,12645.0450000000,3725.7290000000,1650048500,0000,N,N,Seochang Central Prugio Apartment ,인천39812,2820000000,Y,smchoi,2020-04-06 00:00:00.0,,0,2820065000,165,Y,西昌Central PRUGIO,ソチャンセントラルプルジオ,Chung c？ Seochang Central Prugio,N,미지정,일반,표지판 없음
165000820,인천서창동우체국,177992.7343800000,435614.8981700000,12645.1280000000,3725.3420000000,1650035300,1000,N,N,Incheon Seochang-dong Post Office,인천39820,2820000000,Y,smchoi,2021-12-24 00:00:00.0,,0,2820065000,165,Y,仁川西昌洞？局,インチョンソチャン洞郵便局,B？u đi？n Incheon Seochang-dong,N,시내,일반,표지판 없음
167000024,효성2동치안센터,173933.1822400000,447336.1781100000,,,1670015100,0000,,N,Hyoseong 2-dong Police Patrol & Services Center ,인천41024,2824500000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2824560100,167,Y,？星2洞治安中心,ヒョソン2洞治安センタ？,Trung tam an ninh Hyoseong-dong 2,N,미지정,,
167000028,미도아파트,174198.6248700000,447337.0658800000,,,1670015100,0000,,N,Mido Apartment,인천41028,2824500000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2824560100,167,Y,美都公寓,ミドアパ？ト,Chung c？ Mido,N,미지정,,
167000038,e편한세상계양,174627.5174400000,447343.3656100000,12642.8230000000,3731.6770000000,1670015200,0000,C,N,e-pyeonhansesang Gyeyang Apartment ,인천41038,2824500000,Y,smchoi,2021-11-09 00:00:00.0,,0,2824560100,167,Y,e翩？？？桂？,ｅピョナンセサン·ケヤン,Chung c？ E Pyeonhan Sesang Gyeyang,N,미지정,환승,표지판 없음
167000043,민방위교육장입구,174994.8690400000,447348.0125200000,,,1670015400,0000,,N,Civil Defense Members Training Site,인천41043,2824500000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2824560100,167,Y,民防？育？入口,民防衛？育場入口,L？i vao tr？？ng giao d？c dan phong,N,미지정,,
167000047,대진아파트,175170.6134900000,447349.4471700000,,,1670015400,0000,,N,Daejin Apartment,인천41047,2824500000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2824562200,167,Y,大？公寓,テジンアパ？ト,Chung c？ Daejin,N,미지정,,
167000049,효성현대3차,174927.1736200000,447463.5140500000,,,1670022000,0000,,N,Hyoseong Hyundai Apartment 3-cha,인천41049,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824560100,167,Y,？星？代3期,ヒョソンヒュンダイ3次,Hyosung Hyundai s？ 3,N,미지정,,표지판 없음
167000057,작전역5번출구,175386.8342100000,447413.1427800000,12643.3380000000,3731.7160000000,1670015500,1000,C,N,Jakjeon Station Exit 5,인천41057,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562200,167,Y,？田站5？出口,チャクチョン？5番出口,C？a s？ 5 Ga Jakjeon ,N,시내,환승,표지판 없음
167000062,작전역4번출구,175422.8783600000,447495.0613200000,12643.3620000000,3731.7600000000,1670003600,1000,C,N,Jakjeon Station Exit 4,인천41062,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562200,167,Y,？田站4？出口,チャクチョン？4番出口,C？a s？ 4 Ga Jakjeon ,N,시내,환승,표지판 없음
167000076,작전역3번출구,175492.1196000000,447549.0687200000,12643.4090000000,3731.7900000000,1670021200,0000,C,N,Jakjeon Station Exit 3,인천41076,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562200,167,Y,？田站3？出口,チャクチョン？3番出口,C？a s？ 3 Ga Jakjeon ,N,미지정,환승,표지판 없음
167000083,동광리어,176783.0601100000,447054.7432400000,12644.2860000000,3731.5250000000,1670009400,0000,C,N,Dongkwang Lear,인천41083,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562100,167,Y,？光利？,トングァンリア,Cong ty Dongkwang Lear,N,미지정,환승,표지판 없음
167000084,동광리어,176803.3362100000,447079.6131500000,12644.3000000000,3731.5380000000,1670010100,0000,C,N,Dongkwang Lear,인천41084,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562100,167,Y,？光利？,トングァンリア,Cong ty Dongkwang Lear,N,미지정,환승,표지판 없음
167000091,작전풍림아파트,176341.1635400000,447314.5120900000,,,1670011700,1000,,N,Jakjeon Poonglim Apartment ,인천41091,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,？田？林公寓,チャクチョン·プンリムアパ？ト,Chung c？ Poonglim Jakjeon,N,시내,,표지판 없음
167000095,작전역1번출구,175423.9868800000,447747.2644100000,12643.3620000000,3731.8970000000,1670003400,1000,C,N,Jakjeon Station Exit 1,인천41095,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562200,167,Y,？田站1？出口,チャクチョン？1番出口,C？a s？ 1 Ga Jakjeon,N,시내,환승,표지판 없음
167000099,서운도서관,177192.9547000000,447056.2187600000,12644.5640000000,3731.5260000000,1670009200,0000,N,N,Seoun Library,인천41099,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824564000,167,Y,瑞云？？？,ソウン？書館,Th？ vi？n Seoun,N,미지정,일반,표지판 없음
167000102,서운도서관,177206.8315700000,447082.4760900000,12644.5740000000,3731.5400000000,1670010300,0000,N,N,Seoun Library,인천41102,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824564000,167,Y,瑞云？？？,ソウン？書館,Th？ vi？n Seoun,N,미지정,일반,표지판 없음
167000110,중앙하이츠,176124.7764800000,447575.3823900000,,,1670021000,0000,N,N,Jungang Heights ,인천41110,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,中央海茨,チュンアンハイツ,Chung c？ Jungang Heights,N,미지정,일반,표지판 없음
167000113,작전1동주민센터,176149.4438900000,447643.0150100000,,,1670020900,0000,,N,Jakjeon 1-dong Community Services Center,인천41113,2824500000,,AUTO_UPDATE,2016-06-14 00:00:00.0,,,2824562100,167,Y,？田1洞社？中心,チャクチョン1洞住民センタ？,Trung tam d？ch v？ c？ng đ？ng ph？？ng Jakjeondong 1,N,미지정,,
167000115,서운교,177068.0536000000,447296.7723200000,,,1670023800,0000,N,N,Seoungyo Bridge,인천41115,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,瑞云？,ソウン橋,C？u Seoungyo,N,미지정,일반,표지판 없음
167000120,계양종합사회복지관,177870.6253900000,447056.1039600000,12645.0240000000,3731.5270000000,2120006600,0000,C,N,Gyeyang Social Welfare Center,인천41120,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824564000,167,Y,桂？？合社？福利？,ケヤン？合社？福祉館,Trung tam phuc l？i xa h？i t？ng h？p Gyeyang,N,미지정,환승,표지판 없음
167000122,이마트,176617.5803500000,447595.0798600000,3731.8168000000,12644.1700000000,1670007500,1000,,N,E-Mart,인천41122,2824500000,Y,smchoi,2019-10-21 00:00:00.0,,0,2824562100,167,Y,易？得,イ？マ？ト,Sieu th？ Emart,N,시내,,표지판 없음
167000123,계양구의회,175386.8912100000,448094.0781100000,3732.0846000000,12643.3300000000,1670015700,1000,,N,Gyeyang-gu Council,인천41123,2824500000,Y,smchoi,2021-12-13 00:00:00.0,,0,2824562200,167,Y,桂？？？？,ケヤン？議？,H？i đ？ng qu？n Gyeyang,N,시내,,표지판 없음
167000125,이마트,176715.4516700000,447650.6705900000,,,1670011900,1000,,N,E-Mart,인천41125,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,易？得,イ？マ？ト,Sieu th？ Emart,N,시내,,표지판 없음
222000455,수자원입구,227652.9021400000,468564.9314000000,,,2220119300,1000,N,N,K-Water,23640,4136000000,Y,ckdejr12 ,2015-03-11 00:00:00.0,,2,4136034000,222,Y,水？源入口,水資源入口,L？i vao t？ng cong ty tai nguyen n？？c,N,시내,일반,쉘터
167000129,동보아파트후문,176858.3903100000,447645.0705800000,,,1670030800,0000,N,N,Dongbo Apartment Back Gate,인천41129,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,？？公寓后？,トンボアパ？ト後門,C？ng sau chung c？ Dongbo,N,미지정,일반,표지판 없음
167000131,한림병원,176427.5696700000,447827.2317100000,,,1670006900,1000,,N,Hallym Hospital ,인천41131,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,？林？院,ハンリム病院,B？nh vi？n Hallim,N,시내,,표지판 없음
167000132,태화한진아파트,177044.8395700000,447591.5875600000,,,2120036700,1000,N,N,Taehwa Hanjin Apartment ,인천41132,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,泰？？？公寓,テファハンジンアパ？ト,Chung c？ Taehwa Hanjin,N,시내,일반,표지판 없음
167000646,서운일반산업단지입구,178476.9273100000,447731.0530000000,3731.8931000000,12645.4300000000,1670009100,1000,N,N,Seoun General Industrial Complex ,인천41646,2824500000,Y,smchoi,2020-07-08 00:00:00.0,,0,2824564000,167,Y,瑞云一般？？？？入口,ソウン一般産業？地入口,L？i vao khu cong nghi？p Seonun,N,시내,일반,표지판 없음
167000136,동보아파트,176777.6927700000,447749.9164300000,,,1670012000,1000,,N,Dongbo Apartment,인천41136,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,？？公寓,トンボアパ？ト,Chung c？ Dongbo,N,시내,,표지판 없음
167000137,대동아파트후문,177124.0000000000,447656.0000000000,,,1670030800,1000,N,N,Daedong Apartment Main Gate,인천41137,2824500000,Y,,2018-05-11 00:00:00.0,,0,2824562100,167,Y,大同公寓后？,テドンアパ？ト後門,C？ng sau chung c？ Daedong,N,시내,일반,표지판 없음
167000140,계양CGV,176440.1391200000,447976.6186300000,,,1670006900,1010,,N,Gyeyang CGV,인천41140,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,桂？CGV,ケヤンCGV,Gyeyang CGV,N,"시내,시외",,표지판 없음
167000143,동보아파트,176821.1806600000,447855.2046500000,,,1670007400,1000,,N,Dongbo Apartment,인천41143,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824562100,167,Y,？？公寓,トンボアパ？ト,Chung c？ Dongbo,N,시내,,표지판 없음
167000149,까치공원.작전도서관,176795.2897100000,447929.0700000000,12644.2930000000,3731.9970000000,1670012100,1000,C,N,Kkachi Park / Jakjeon Library,인천41149,2824500000,Y,smchoi,2020-04-06 00:00:00.0,,0,2824562100,167,Y,喜？公？、？田？？？,カチ公園、チャクチョン？書館,Cong vien Kkachi. Th？ vi？n Jakjeon,N,시내,환승,표지판 없음
167000167,계산공고,176886.8480500000,447969.0894900000,,,1670011600,1000,,N,Kyesan Technical High School,인천41167,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824561400,167,Y,桂山工？高中,ケサン工業高等？校,Tr？？ng c？p ba cong nghi？p Kyesan,N,시내,,표지판 없음
167000170,계산공고,176983.0000000000,447987.0000000000,,,1670007900,1000,,N,Kyesan Technical High School,인천41170,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824561400,167,Y,桂山工？高中,ケサン工業高等？校,Tr？？ng c？p ba cong nghi？p Kyesan,N,시내,,표지판 없음
167000175,부현동초등학교,177070.9171000000,448037.5884700000,,,1670011500,1000,,N,Buhyeondong Elementary School,인천41175,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824561400,167,Y,富？？小？,プヒョンドン小？校,Tr？？ng ti？u h？c Buhyeondong,N,시내,,표지판 없음
167000177,계양구청,176818.8423300000,448185.0974300000,,,1670012200,0000,,N,Gyeyang-gu Office,인천41177,2824500000,Y,AUTO_UPDATE,2016-06-14 00:00:00.0,,0,2824561400,167,Y,桂？？？,ケヤン？？,Tr？ s？ qu？n Gyeyang,N,미지정,,표지판 없음
