librry_nm,sido_nm,signgu_nm,librry_type_nm,close_day_info,opr_bgng_hr,opr_end_hr,temp_1_cont,temp_2_cont,temp_3_cont,temp_cont,read_seat_cnt,book_data_cnt,contuatn_publctn_data_cnt,nonbook_data_cnt,loan_posbl_volm_cnt,loan_posbl_day_cnt,refine_road_nm_addr,opr_inst_nm,librry_telno,plot_ar,buldng_ar,hmpg_addr,refine_wgs84_lat,refine_wgs84_logt,dat_crtr_ymd,sigun_nm
거북섬작은도서관,경기도,시흥시,작은도서관,월+법정공휴일,10:00,19:00,09:00,18:00,00:00,00:00,21,2680,0,0,10,14,경기도 시흥시 거북섬5길 16,경기도 시흥시청,070-4113-2024,96.0,96.0,http://lib.siheung.go.kr,37.32106027,126.6836698,20250905,시흥시
오이도작은도서관,경기도,시흥시,작은도서관,토+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,23,4438,10,40,10,14,경기도 시흥시 옥터로 47,오이도문화복지센터,031-319-4800,112.36,112.36,http://lib.siheung.go.kr,37.3436875,126.6915054,20250905,시흥시
대야도서관,경기도,시흥시,공공도서관,금+법정공휴일,08:00,22:00,08:00,22:00,00:00,00:00,248,84422,26,3664,10,14,경기도 시흥시 은행로173번길 14,경기도 시흥시청,031-310-5274,4146.0,1529.0,http://lib.siheung.go.kr,37.44553298,126.796826,20250905,시흥시
부곡도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,86,27684,21,1243,10,14,경기도 안산시 상록구성호로 333(부곡동),안산시 감골도서관,031-481-3604,408.0,427.9,http://lib.ansan.go.kr,37.32864894,126.858676,20250610,안산시
원고잔도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,194,42071,29,0,10,14,경기도 안산시 단원구 원고잔공원로 33(고잔동),안산시 중앙도서관,031-481-3877,861.0,783.28,http://lib.ansan.go.kr,37.32466768,126.8247627,20250610,안산시
중앙도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,08:00,22:00,08:00,22:00,00:00,00:00,526,317238,191,5966,10,14,경기도 안산시 단원구 안산천남로 14(고잔동),안산시 중앙도서관,031-481-2702,9975.7,7358.0,http://lib.ansan.go.kr,37.3045533,126.8213625,20250610,안산시
안산미디어도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,474,43476,110,25146,10,14,경기도 안산시 단원구 광덕1로 198(고잔동),안산시 중앙도서관,031-481-3961,4000.0,2830.0,http://lib.ansan.go.kr,37.30721498,126.8311697,20250610,안산시
성포도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,08:00,22:00,08:00,22:00,00:00,00:00,530,143670,105,4079,10,14,경기도 안산시 상록구 충장로 528(성포동),안산시 감골도서관,031-481-2755,4400.0,2811.0,http://lib.ansan.go.kr,37.3251413,126.8503677,20250610,안산시
수암도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,133,25980,18,1637,10,14,경기도 안산시 상록구 원당골1길 23-3(수암동),안산시 감골도서관,031-481-3968,497.4,546.78,http://lib.ansan.go.kr,37.36433212,126.8771578,20250610,안산시
신길샛별 작은도서관,경기도,안산시,작은도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,36,17558,10,495,10,14,경기도 안산시 단원구 새뿔길 55(신길동),안산 YMCA,031-492-2707,192.0,192.0,http://lib.ansan.go.kr,37.3374193,126.7777037,20250610,안산시
안산다문화 작은도서관,경기도,안산시,작은도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,20,11058,11,307,10,14,경기도 안산시 단원구 부부로 43(원곡동),한양대학교 글로벌다문화연구원,031-493-2661,75.9,75.9,http://lib.ansan.go.kr,37.33243625,126.7903427,20250610,안산시
단원어린이도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,250,123297,55,3818,10,14,경기도 안산시 단원구 화정로 30(초지동),안산시 중앙도서관,031-481-2678,3912.5,2018.11,http://lib.ansan.go.kr,37.33110589,126.816028,20250610,안산시
감골도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,08:00,22:00,08:00,22:00,00:00,00:00,508,166426,116,5295,10,14,경기도 안산시 상록구 감골공원안길 16-1(사동),안산시 감골도서관,031-481-3710,12169.0,3351.0,http://lib.ansan.go.kr,37.2926186,126.8545112,20250610,안산시
상록수도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,128,20782,40,0,10,14,경기도 안산시 상록구 샘골로 167(본오동),안산시 감골도서관,031-481-3035,643.3,997.05,http://lib.ansan.go.kr,37.29883865,126.862944,20250610,안산시
당곡작은도서관,경기도,안산시,작은도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,30,24658,20,0,10,14,경기도 안산시 단원구 예술대학로 76(중앙동),안산시 중앙도서관,031-481-3879,,429.08,http://lib.ansan.go.kr,37.32393654,126.8377438,20250610,안산시
대부도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,99,45561,23,1738,10,14,경기도 안산시 단원구 대남로 30(대부북동),안산시 중앙도서관,031-481-3955,2091.0,997.25,http://lib.ansan.go.kr,37.24047289,126.5831173,20250610,안산시
반월도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,276,40172,26,1778,10,14,경기도 안산시 상록구 반월새싹길 39-3(건건동),안산시 감골도서관,031-481-2663,2446.0,956.06,http://lib.ansan.go.kr,37.30932822,126.9028041,20250610,안산시
관산도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,08:00,22:00,09:00,18:00,00:00,00:00,466,204394,97,5092,10,14,경기도 안산시 단원구 관산길 29(원곡동),안산시 중앙도서관,031-481-2751,6916.0,3737.48,http://lib.ansan.go.kr,37.3321344,126.7995727,20250610,안산시
해양동 작은도서관,경기도,안산시,작은도서관,매주토요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,00:00,00:00,00:00,00:00,26,10039,9,0,10,14,경기도 안산시 상록구 해양로 8(사동),안산시 감골도서관,031-481-5774,101.6,101.06,http://lib.ansan.go.kr,37.29473547,126.8200502,20250610,안산시
사이동꿈을키우는 작은도서관,경기도,안산시,작은도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,45,11518,8,518,10,14,경기도 안산시 상록구 영화5길 15(사동),안산시새마을회,031-417-2707,155.73,155.73,http://lib.ansan.go.kr,37.2797194,126.8511041,20250610,안산시
신길작은도서관,경기도,안산시,작은도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,50,16912,8,0,10,14,경기도 안산시 단원구 삼일로 42-7(신길동),안산시 중앙도서관,031-481-3833,,245.7,http://lib.ansan.go.kr,37.33474025,126.7831302,20250610,안산시
석수골 작은도서관,경기도,안산시,작은도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,25,17146,14,367,10,14,경기도 안산시 단원구 석수로 9길 20(선부동),안산 YMCA,031-439-2707,242.12,242.12,http://lib.ansan.go.kr,37.34656968,126.8039368,20250610,안산시
선부도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,262,55347,61,1859,10,14,경기도 안산시 단원구 선부로 100(선부동),안산시 중앙도서관,031-481-3888,2470.0,1082.57,http://lib.ansan.go.kr,37.34114552,126.8061447,20250610,안산시
상록어린이도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,441,124157,46,3461,10,14,경기도 안산시 상록구 구룡체육관로 45(일동),안산시 감골도서관,031-481-2671,3730.0,2196.0,http://lib.ansan.go.kr,37.30732706,126.8620316,20250610,안산시
월피예술도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,22:00,09:00,18:00,00:00,00:00,400,24611,123,395,10,14,경기도 안산시 상록구 광덕산안길 32(월피동),안산시 감골도서관,031-369-1869,1721.9,3205.64,http://lib.ansan.go.kr,37.33620779,126.8455597,20250610,안산시
달미작은도서관,경기도,안산시,작은도서관,매주금요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,80,26514,18,0,10,14,경기도 안산시 단원구 선삼로4안길 25-9(선부동),안산시 중앙도서관,031-481-3750,,499.64,http://lib.ansan.go.kr,37.348868,126.8098854,20250610,안산시
본오도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일+추석연휴+설날연휴,09:00,18:00,09:00,18:00,00:00,00:00,104,35816,26,511,10,14,경기도 안산시 상록구 각골로 49(본오동),안산시 감골도서관,031-481-3697,480.1,740.2,http://lib.ansan.go.kr,37.29399604,126.8722919,20250610,안산시
안성시 아양도서관,경기도,안성시,공공도서관,1)매주금요일 2)국가지정공휴일,09:00,22:00,09:00,22:00,00:00,23:59,166,74680,1882,836,10,14,경기도 안성시 아양로 88,경기도 안성시,031-678-0730,2400.0,2764.0,http://www.anseong.go.kr/library,37.0050108609,127.2562108174,20250211,안성시
죽산작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,60,21887,449,403,10,14,경기도 안성시 죽산면 중부길 41,경기도 안성시,031-677-7941,,365.0,http://www.anseong.go.kr/library,37.0769911556,127.4238690481,20250211,안성시
안성시 일죽도서관,경기도,안성시,공공도서관,1)매주일요일 2)국가지정공휴일,09:00,19:00,09:00,19:00,00:00,00:00,50,35427,1763,905,10,14,경기도 안성시 일죽면 금일로 433,경기도 안성시,031-671-3230,3188.0,1271.0,http://www.anseong.go.kr/library,37.0905708752,127.4770340087,20250211,안성시
안성시 보개도서관,경기도,안성시,공공도서관,1)매주금요일 2)국가지정공휴일,09:00,20:00,09:00,18:00,00:00,23:59,216,94063,2334,2103,10,14,경기도 안성시 보개면 종합운동장로 205,경기도 안성시,031-678-5330,18098.0,1769.0,http://www.anseong.go.kr/library,37.0150533641,127.3225016593,20250211,안성시
안성시 진사도서관,경기도,안성시,공공도서관,1)매주월요일 2)국가지정공휴일,09:00,22:00,09:00,22:00,00:00,23:59,125,100933,2301,1410,10,14,경기도 안성시 공도읍 진사2길 70,경기도 안성시,031-678-4090,7240.0,1526.0,http://www.anseong.go.kr/library,36.9941093434,127.14431447,20250211,안성시
미양작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,40,7174,493,0,10,14,경기도 안성시 미양면 양지길 29,경기도 안성시,031-678-0722,,345.0,http://www.anseong.go.kr/library,36.9752522325,127.2148362666,20250211,안성시
태산작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,30,13377,344,175,10,14,경기도 안성시 공도읍 벚꽃길 36,경기도 안성시,031-618-0084,,77.0,http://www.anseong.go.kr/library,37.0000080968,127.1546043239,20250211,안성시
양성작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,18,3375,183,0,10,14,경기도 안성시 양성면 읍내길 21,경기도 안성시,031-678-0721,,265.0,http://www.anseong.go.kr/library,37.0598825532,127.1944763279,20250211,안성시
풍림작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,46,21471,336,428,10,14,경기도 안성시 공도읍 서동대로 4079,경기도 안성시,031-618-0062,,169.0,http://www.anseong.go.kr/library,36.9993981073,127.1587542123,20250211,안성시
대림동산작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,10,5199,232,0,10,14,경기도 안성시 공도읍 대림동산길 38,경기도 안성시,070-4942-0049,,29.0,http://www.anseong.go.kr/library,37.0141747356,127.2031126487,20250211,안성시
부영작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,25,13574,338,145,10,14,경기도 안성시 공도읍 만수로 31,경기도 안성시,031-618-0089,,88.0,http://www.anseong.go.kr/library,37.0081437968,127.18210582,20250211,안성시
송정작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,44,15954,166,177,10,14,경기도 안성시 공도읍 양기길 46,경기도 안성시,031-618-0064,,164.0,http://www.anseong.go.kr/library,37.0043985032,127.201262419,20250211,안성시
삼죽작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,74,22608,358,334,10,14,경기도 안성시 삼죽면 삼죽로 112,경기도 안성시,031-671-7940,,345.0,http://www.anseong.go.kr/library,37.0731635964,127.3748914178,20250211,안성시
안성시 중앙도서관,경기도,안성시,공공도서관,1)매주월요일 2)국가지정공휴일,08:00,23:59,08:00,23:59,00:00,23:59,206,462952,6083,7337,10,14,경기도 안성시 안성맞춤대로 1150,경기도 안성시,031-676-7941,6800.0,6249.0,http://www.anseong.go.kr/library,37.0154220783,127.2695433759,20250211,안성시
원곡작은도서관,경기도,안성시,작은도서관,1)매주일요일 2)매주 월요일 3)국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,35,5732,226,7,10,14,경기도 안성시 가천중앙1길 46,경기도 안성시,031-678-0724,,181.0,http://www.anseong.go.kr/library/sub/main.do?library=16&amp;mId=0602160200&amp;token=1736212055758,37.0395773017,127.1294393384,20250211,안성시
안성시 공도도서관,경기도,안성시,공공도서관,1)매주금요일 2)국가지정공휴일,08:00,23:59,08:00,23:59,00:00,23:59,135,177491,3618,1677,10,14,경기도 안성시 공도읍 공도5로 26,경기도 안성시,031-678-3210,1085.0,4021.0,http://www.anseong.go.kr/library,37.0033586276,127.1726958695,20250211,안성시
큰샘어린이도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,300,21511,36,474,5,14,경기도 안양시 만안구 덕천로 102 (안양동),경기도 안양시청,031-8045-6450,520.0,1782.0,http://lib.anyang.go.kr,37.39018,126.9345,20260102,안양시
평촌도서관(임시자료실 운영중/안양어린이도서관 2층),경기도,안양시,공공도서관,월요일+국가지정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,26,205300,0,10064,5,14,경기도 안양시 동안구 동안로 66 (호계동),경기도 안양시청,031-8045-6204,1398.0,3280.0,http://lib.anyang.go.kr,37.384981,126.954594,20260102,안양시
박달도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,400,99387,103,6334,5,14,경기도 안양시 만안구 박달로 459 (박달동),경기도 안양시청,031-8045-6175,674.0,2504.0,http://lib.anyang.go.kr,37.4025131,126.9035738,20260102,안양시
호계도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,610,158073,99,9591,5,14,경기도 안양시 동안구 경수대로685번길 26 (호계동),경기도 안양시청,031-8045-6261,5220.0,2951.0,http://lib.anyang.go.kr,37.383058,126.95053,20260102,안양시
삼덕도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,390,89313,87,1993,5,14,경기도 안양시 만안구 병목안로 58 (안양동),경기도 안양시청,031-8045-6350,1047.0,2688.0,http://lib.anyang.go.kr,37.39640048,126.9154012,20260102,안양시
벌말도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,130,66581,50,1794,5,14,경기도 안양시 동안구 흥안대로434번길 19-27 (평촌동),경기도 안양시청,031-8045-6301,448.0,752.0,http://lib.anyang.go.kr,37.393843,126.976429,20260102,안양시
안양어린이도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,502,108327,52,21868,5,14,경기도 안양시 동안구 동안로 66 (호계동),경기도 안양시청,031-8045-6281,1398.0,3280.0,http://lib.anyang.go.kr,37.384981,126.954594,20260102,안양시
관양도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,520,102908,102,2266,5,14,경기도 안양시 동안구 동편로 124 (관양동),경기도 안양시청,031-8045-6339,1933.0,3889.0,http://lib.anyang.go.kr,37.410985,126.968101,20260102,안양시
비산도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,590,103154,132,4942,5,14,경기도 안양시 동안구 관악대로 123 (비산동),경기도 안양시청,031-8045-6243,1000.0,3244.0,http://lib.anyang.go.kr,37.399112,126.937649,20260102,안양시
석수도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,2000,301056,208,106914,5,14,경기도 안양시 만안구 양화로217번길 34 (석수동),경기도 안양시청,031-8045-6106,13713.0,10652.0,http://lib.anyang.go.kr,37.4116018,126.902654,20260102,안양시
만안도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,562,249887,118,7094,5,14,경기도 안양시 만안구 냉천로 51 (안양동),경기도 안양시청,031-8045-6161,11475.0,4190.0,http://lib.anyang.go.kr,37.3861957,126.9262236,20260102,안양시
광적도서관,경기도,양주시,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,187,50583,21,503,7,14,경기도 양주시 광적면 광적로42번길 5,경기도 양주시청,031-8082-7480,1021.9,957.64,https://www.libyj.go.kr/gjlib/index.do,37.82311698,126.9828766,20250102,양주시
꿈나무도서관,경기도,양주시,공공도서관,금+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,183,167333,24,3064,7,14,경기도 양주시 백석읍 꿈나무로 199,경기도 양주시청,031-8082-7401,6073.0,2606.0,https://www.libyj.go.kr/childlib/index.do,37.7923901,126.9872751,20250102,양주시
덕정도서관,경기도,양주시,공공도서관,월+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,300,74184,35,3643,7,14,경기도 양주시 화합로1371번길 11,경기도 양주시청,031-8082-7420,949.0,1826.0,https://www.libyj.go.kr/djlib/index.do,37.84288046,127.0631905,20250102,양주시
양주희망도서관,경기도,양주시,공공도서관,월+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,298,65387,37,533,7,14,경기도 양주시 삼숭로38번길 78-47,경기도 양주시청,031-8082-7460,3388.0,2299.0,https://www.libyj.go.kr/hmlib/index.do,37.79576457,127.107258,20250102,양주시
장흥작은도서관,경기도,양주시,공공도서관,금+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,70,26289,7,0,7,14,경기도 양주시 장흥면 호국로 470,경기도 양주시청,031-8082-7468,1353.0,398.0,https://www.libyj.go.kr/jhlib/index.do,37.7137571,126.9693719,20250102,양주시
고암작은도서관,경기도,양주시,공공도서관,월+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,50,12279,7,0,7,14,경기도 양주시 고암길 251-1 1층,경기도 양주시청,031-8082-7488,13887.1,236.0,https://www.libyj.go.kr/goamlib/index.do,37.834524,127.072931,20250102,양주시
덕계도서관,경기도,양주시,공공도서관,금+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,130,85096,31,878,7,14,경기도 양주시 평화로1475번길 39,경기도 양주시청,031-8082-7450,1499.0,1370.0,https://www.libyj.go.kr/dklib/index.do,37.821659,127.046729,20250102,양주시
남면도서관,경기도,양주시,공공도서관,월+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,147,62991,19,1695,7,14,경기도 양주시 남면 개나리17길 24,경기도 양주시청,031-8082-7430,2252.0,789.0,https://www.libyj.go.kr/nmlib/index.do,37.89814837,126.9758804,20250102,양주시
옥정호수도서관,경기도,양주시,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,300,90189,70,1998,7,14,경기도 양주시 옥정동로7길 110,경기도 양주시청,031-8082-7470,22510.0,4938.0,https://www.libyj.go.kr/ojlake/index.do,37.82299986,127.0949313,20250102,양주시
고읍도서관,경기도,양주시,공공도서관,금+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,296,68350,38,1301,7,14,경기도 양주시 고읍남로 207,경기도 양주시청,031-8082-7440,1650.0,1337.0,https://www.libyj.go.kr/gulib/index.do,37.79204954,127.0844597,20250102,양주시
청운작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",13:00,18:00,13:00,18:00,00:00,00:00,20,8691,2,0,7,14,경기도 양평군 청운면 용두민속장터길 2,경기도 양평군청,031-775-0552,2045.0,254.0,http://www.yplib.go.kr,37.553631,127.708314,20251215,양평군
양평도서관,경기도,양평군,공공도서관,"매주 월,신정,설,추석연휴 및 대체공휴일",09:00,22:00,09:00,18:00,09:00,18:00,95,149141,18,1042,7,14,경기도 양평군 양평읍 마유산로 1,경기도 양평군청,031-770-2706,7174.0,7320.0,http://www.yplib.go.kr,37.49641453,127.484888,20251215,양평군
옥천작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",09:00,18:00,09:00,18:00,00:00,00:00,66,10659,8,0,7,14,경기도 양평군 옥천면 옥천길 21,경기도 양평군청,031-771-5703,361.0,361.0,http://www.yplib.go.kr,37.51810619,127.4560503,20251215,양평군
양동도서관,경기도,양평군,공공도서관,"매주 월,신정,설,추석연휴 및 대체공휴일",09:00,20:00,09:00,18:00,09:00,18:00,173,36090,9,2664,7,14,경기도 양평군 양동면 학둔지아래길 93,경기도 양평군청,031-770-2571,3434.0,1314.0,http://www.yplib.go.kr,37.41919108,127.7546882,20251215,양평군
지평도서관,경기도,양평군,공공도서관,"매주 월,신정,설,추석연휴 및 대체공휴일",09:00,20:00,09:00,18:00,09:00,18:00,162,37414,17,556,7,14,경기도 양평군 지평면 지평의병로116번길 5,경기도 양평군청,031-770-2561,2215.0,1045.0,http://www.yplib.go.kr,37.47363598,127.6385713,20251215,양평군
양서친환경도서관,경기도,양평군,공공도서관,"매주 월,신정,설,추석연휴 및 대체공휴일",09:00,20:00,09:00,18:00,09:00,18:00,293,56727,9,18,7,14,경기도 양평군 양서면 양수로 110,경기도 양평군청,031-770-2591,2934.0,1497.0,http://www.yplib.go.kr,37.5425053,127.3233071,20251215,양평군
용문도서관,경기도,양평군,공공도서관,"매주 월,신정,설,추석연휴 및 대체공휴일",09:00,20:00,09:00,18:00,09:00,18:00,264,87246,22,3200,7,14,경기도 양평군 용문면 용문로 395,경기도 양평군청,031-770-2710,1655.0,1451.0,http://www.yplib.go.kr,37.48716841,127.5962168,20251215,양평군
강하작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",09:00,18:00,09:00,18:00,00:00,00:00,48,11581,4,0,7,14,경기도 양평군 강하면 운심길 47,경기도 양평군청,031-771-4302,634.0,179.0,http://www.yplib.go.kr,37.49617652,127.4112172,20251215,양평군
강상작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",09:00,18:00,09:00,18:00,00:00,00:00,36,11269,9,0,7,14,경기도 양평군 강상면 송학길 60,경기도 양평군청,031-775-7483,3927.0,140.0,http://www.yplib.go.kr,37.480695,127.478067,20251215,양평군
서종작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",09:00,18:00,09:00,18:00,00:00,00:00,54,19455,8,0,7,14,경기도 양평군 서종면 북한강로 777,경기도 양평군청,031-775-8258,1852.0,203.0,http://www.yplib.go.kr,37.60658353,127.3487122,20251215,양평군
개군작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",13:00,18:00,13:00,18:00,00:00,00:00,41,8787,3,0,7,14,경기도 양평군 개군면 추읍로 37,경기도 양평군청,031-771-5624,179.0,168.0,http://www.yplib.go.kr,37.42821683,127.5422415,20251215,양평군
단월작은도서관,경기도,양평군,작은도서관,"매주일,월/공휴일",13:00,18:00,13:00,18:00,00:00,00:00,48,6074,3,0,7,14,경기도 양평군 단월면 보룡길 82,경기도 양평군청,031-771-0634,165.0,165.0,http://www.yplib.go.kr,37.540818,127.6735088,20251215,양평군
산북작은도서관,경기도,여주시,작은도서관,월요일+공휴일,10:00,19:00,09:00,18:00,00:00,00:00,72,20326,24,1008,10,15,경기도 여주시 산북면 상품로 113,경기도 여주시청,031-881-3316,323.0,323.0,http://www.yjlib.go.kr,37.4033843622,127.4433029026,20251222,여주시
대신도서관,경기도,여주시,공공도서관,월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,108,28387,49,1262,10,15,경기도 여주시 대신면 율촌1길 12-10,경기도 여주시청,031-887-3361,9141.0,995.0,http://www.yjlib.go.kr,37.3714684837,127.5844591147,20251222,여주시
흥천도서관,경기도,여주시,공공도서관,금요일+공휴일,10:00,19:00,09:00,18:00,00:00,00:00,145,13598,31,0,10,15,경기도 여주시 흥천면 효자로 121,경기도 여주시청,031-887-3234,2215.0,886.0,http://www.yjlib.go.kr,37.3315674495,127.5441791181,20251222,여주시
여주도서관,경기도,여주시,공공도서관,금요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,326,152775,79,9544,10,15,경기도 여주시 여양로 190-17,경기도 여주시청,031-885-4242,5000.0,4245.0,http://www.yjlib.go.kr,37.299724757,127.6511735727,20251222,여주시
금사도서관,경기도,여주시,공공도서관,월요일+공휴일,10:00,19:00,09:00,18:00,00:00,00:00,63,16067,35,766,10,15,경기도 여주시 흥천면 이여로 1278-2,경기도 여주시청,031-887-3390,6987.0,481.0,http://www.yjlib.go.kr,37.3883542044,127.5345795882,20251222,여주시
점동도서관,경기도,여주시,공공도서관,월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,121,34250,46,1946,10,15,경기도 여주시 점동면 청안로 130-15,경기도 여주시청,031-887-3331,2151.0,1286.0,http://www.yjlib.go.kr,37.2051896923,127.6630137776,20251222,여주시
북내작은도서관,경기도,여주시,작은도서관,월요일+공휴일,10:00,19:00,09:00,18:00,00:00,00:00,89,25592,31,1202,10,15,경기도 여주시 북내면 여강로 337-38,경기도 여주시청,031-883-0766,860.0,553.0,http://www.yjlib.go.kr,37.3276165307,127.6834114109,20251222,여주시
여주기적의도서관,경기도,여주시,공공도서관,월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,177,17996,47,177,10,15,경기도 여주시 세종대왕면 양화로 913,경기도 여주시청,031-887-2965,1781.0,1058.0,http://www.yjlib.go.kr,37.2970876292,127.5715273961,20251222,여주시
세종도서관,경기도,여주시,공공도서관,월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,148,132944,122,11935,10,15,경기도 여주시 영릉로 125,경기도 여주시청,031-887-2861,9557.0,2071.0,http://www.yjlib.go.kr,37.296922477,127.6252265781,20251222,여주시
